objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,last_alert,classification,classificationReliability,catalogue_table_name,association_type,separationArcsec,description
ZTF18aakzfjo,281.1110951214286,37.99777193571429,15.7407,15.9993,17.8052,17.8925,-0.258608,-0.08729934692382812,0.721771,0.326909,0.0932307,18.2023,-2.461599349975586,-2.2982006072998047,10.211388899944723,CV,1,DOWNES/RITTER/PS1,CV,0.16,"The transient is synonymous with <em>7375</em>; an r=18.24 mag cv found in the DOWNES/RITTER/PS1 catalogues. Its located 0.2"" from the cv core."
ZTF23aajgekp,286.3909031857143,55.84848637857143,20.4079,20.2927,20.4415,20.4369,0.115246,0.00460052490234375,0.0987509,0.0216845,6.84534,-999.0,1019.4078998565674,-1.554300308227539,10.209907399956137,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalullh,319.4552789,27.69819731666667,20.2539,20.127,20.5921,20.127,0.1269,0.4650993347167969,0.0326681,,4.18136,-999.0,1019.2539005279541,1019.1270008087158,10.208298599813133,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aakgtdf,178.03352023333332,78.91862161666667,20.1322,19.9795,20.3244,19.8374,0.5214,0.48699951171875,0.13549,-0.177056,0.887858,19.7534,0.3787994384765625,0.7899990081787109,9.365405099932104,UNCLEAR,3,GSC,UNCLEAR,0.44,"The transient is possibly associated with <em>N79S001332</em>; an unknown-mag unclassified source found in the GSC catalogue. Its located 0.26"" N, 0.36"" E from the objects source centre."
ZTF20aaxmbym,299.680196475,79.85372736666666,20.4965,19.8804,20.3561,19.9643,0.385401,0.3917999267578125,-0.0372931,0.0816264,0.214147,21.3677,-0.8712005615234375,-0.7982006072998047,9.36399309989065,UNCLEAR,3,GSC,UNCLEAR,0.35,"The transient is possibly associated with <em>N0Z0006789</em>; a B=20.54 mag unclassified source found in the GSC catalogue. Its located 0.12"" N, 0.32"" W from the objects source centre."
ZTF23aajdusa,177.92284573333333,51.8441856,20.524,20.3694,20.4777,20.4312,-0.0839996,0.04649925231933594,0.0575995,0.00883375,8.78442,18.7543,1.7697010040283203,2.7397994995117188,9.361006899736822,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aaigbzp,214.44193371,84.60779615999999,20.5834,20.1515,20.5774,20.331,0.167,0.2464008331298828,-0.0187568,0.02391,0.0357717,20.1635,0.41990089416503906,0.3418998718261719,9.358263900037855,UNCLEAR,3,GSC,UNCLEAR,0.6,"The transient is possibly associated with <em>N3ZX005907</em>; a V=18.76 mag unclassified source found in the GSC catalogue. Its located 0.55"" S, 0.24"" W from the objects source centre."
ZTF18aayhspm,302.2702502142857,35.48518202857143,19.8427,19.1109,19.3701,19.1109,0.125299,0.2591991424560547,30.0316,,0.299238,-999.0,1018.8426990509033,-0.6673984527587891,9.29824069980532,UNCLEAR,3,PS1,UNCLEAR,0.21,"The transient is possibly associated with <em>150583022702752836</em>; an r=22.94 mag uncertain found in the PS1 catalogue. Its located 0.06"" N, 0.20"" W from the uncertain centre."
ZTF18abajjje,317.05093519,36.824292889999995,18.952,18.9665,19.1196,18.5693,0.212099,0.5503005981445312,0.0526176,0.0356554,0.0802987,18.8756,0.07639884948730469,1.1092987060546875,9.297777799889445,CV,1,DOWNES/PS1,CV,0.17,"The transient is synonymous with <em>7135</em>; an r=17.89 mag cv found in the DOWNES/PS1 catalogues. Its located 0.2"" from the cv core."
ZTF18adkglcb,290.77232216666664,4.955363200000001,18.6759,18.7517,19.2003,18.7517,0.796801,0.44860076904296875,0.113387,,1.36373,18.0261,0.6497993469238281,1.669198989868164,9.296712999697775,CV,1,DOWNES,CV,0.77,"The transient is synonymous with <em>6853</em>; an unknown-mag cv found in the DOWNES catalogue. Its located 0.8"" from the cv core."
ZTF19aauxfaw,231.91652363333333,-19.812799266666662,17.9625,18.4046,18.1287,18.4046,-0.1096,-0.27589988708496094,0.159821,,14.7365,-999.0,1016.9624996185303,-3.4058990478515625,9.291539399884641,UNCLEAR,3,NED/PS1,UNCLEAR,0.29,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ152740.01-194846.8&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ152740.01-194846.8</a></em>; an r=23.04 mag uncertain found in the NED/PS1 catalogues. Its located 0.29"" N, 0.02"" E from the uncertain centre."
ZTF23aajbkan,230.27079767500004,-15.229833491666666,18.8919,18.6208,19.0338,18.8018,0.1425,0.23200035095214844,-0.00945316,0.0517074,6.26175,21.4374,-2.545501708984375,-2.732999801635742,9.283460599835962,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalcynm,178.4990343875,65.90759249999999,20.402,20.6079,20.4812,20.8826,-0.0370998,-0.4014015197753906,-0.0428346,0.0944132,6.96168,-999.0,1019.4020004272461,1019.6079006195068,9.27805559989065,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF18aauefbw,291.95218575833337,44.79015309166667,19.6199,19.8549,19.7097,19.7877,,-0.07800102233886719,,0.150578,0.103678,19.6386,-0.01869964599609375,0.5023994445800781,9.262118099723011,CV,1,GSC/PS1/RITTER,CV,0.13,"The transient is synonymous with <em>N2K2056675</em>; a V=19.19 mag CV found in the GSC/PS1/RITTER catalogues. Its located 0.1"" from the CV core."
ZTF23aajiojy,291.67081885333334,43.589582650000004,20.0972,20.3079,20.3496,20.3745,-0.210747,-0.024900436401367188,-366.171,371.662,4.93853,-999.0,1019.0972003936768,-1.12030029296875,9.261169000063092,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF20abbprak,294.05150633333335,53.914427450000005,20.6869,20.4865,20.8412,20.5346,0.291601,0.30660057067871094,0.151987,0.00875102,3.19841,18.6136,2.0732994079589844,2.241100311279297,9.259224500041455,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aajtfhv,304.4421195076923,79.04382822307691,19.8888,19.8382,19.9247,19.8901,0.050581,0.03459930419921875,0.0256812,0.0392607,0.135876,19.8962,-0.0074005126953125,0.10649871826171875,9.25395829975605,UNCLEAR,3,GSC,UNCLEAR,0.39,"The transient is possibly associated with <em>N0ZA005129</em>; a B=19.83 mag unclassified source found in the GSC catalogue. Its located 0.39"" S, 0.04"" E from the objects source centre."
ZTF23aafwqaf,230.7497349083333,60.478505783333325,20.9098,20.3472,20.8158,20.3334,0.407,0.48239898681640625,-0.0426804,0.0160688,9.61629,-999.0,1019.9097995758057,-1.278299331665039,9.239895799662918,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aameule,220.89598149999998,8.323393466666667,20.5631,20.3747,20.8681,20.3747,0.188366,0.49339866638183594,0.104521,,11.9444,22.0501,-1.48699951171875,-0.9623985290527344,9.236030099913478,UNCLEAR,3,PS1,UNCLEAR,0.57,"The transient is possibly associated with <em>117982208958878707</em>; an r=23.37 mag uncertain found in the PS1 catalogue. Its located 0.47"" S, 0.31"" E from the uncertain centre."
ZTF23aajdcvj,247.60402786363636,-17.920216536363636,19.6938,19.3895,19.9318,19.6491,0.304319,0.2827014923095703,0.0444004,-0.0118165,13.0219,-999.0,1018.6937999725342,1018.3894996643066,9.2345833000727,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aajaimx,209.66480702777778,44.183844863888886,19.5173,19.5409,19.6939,19.7891,-0.0236187,-0.09520149230957031,143.519,-0.0202659,8.00976,21.6516,-2.1343002319335938,-1.4503002166748047,9.229536999948323,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aajujqu,191.67940269166664,-16.412802408333334,19.2031,19.1705,19.3185,19.1703,0.104401,0.14820098876953125,0.0296465,-0.0144753,9.43105,-999.0,1018.2031002044678,-3.006500244140625,8.432349499780685,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalfzfc,244.12838123749998,48.461151099999995,20.2536,20.1838,20.499,20.4288,-0.272501,0.07019996643066406,0.107631,0.0986099,10.8999,-999.0,1019.2535991668701,1019.1837997436523,8.262071799952537,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aacvjpo,287.3447037441177,44.27981736764706,20.5853,20.3741,20.5061,20.1253,0.389601,0.3808002471923828,0.0118006,-0.175032,12.0112,19.673,0.9123001098632812,1.559499740600586,8.242141199763864,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF22aaknmyq,297.90514235714284,86.5171453,20.3472,20.0113,20.3234,20.0828,0.194801,0.2406005859375,-0.00431307,0.0279765,0.191571,21.8341,-1.4869003295898438,-1.2810001373291016,8.241574099753052,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aajfils,269.90244962142856,56.04133458571429,20.1697,20.462,20.1545,20.2668,-0.0478001,-0.11230087280273438,0.0222123,-0.101096,16.6374,21.88,-1.7102985382080078,-0.9684009552001953,8.240080999676138,UNCLEAR,3,PS1,UNCLEAR,0.41,"The transient is possibly associated with <em>175252699025060452</em>; an r=23.13 mag uncertain found in the PS1 catalogue. Its located 0.40"" S, 0.05"" W from the uncertain centre."
ZTF20abbtfld,271.1032645090909,78.78996160454545,20.2459,20.2954,20.5688,20.4102,0.0550995,0.158599853515625,0.0688275,201.182,0.303118,20.8882,-0.6423015594482422,-0.5195999145507812,8.239120400045067,UNCLEAR,3,SDSS/GSC,UNCLEAR,0.46,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237663230143103858"">SDSS J180424.82+784724.0</a></em>; a B=20.33 mag unclassified source found in the SDSS/GSC catalogues. Its located 0.50"" N, 0.27"" W from the objects source centre."
ZTF20acwyiyw,235.40525502941176,79.23855794705881,20.6042,20.3453,20.6698,20.4423,0.160101,0.22749900817871094,0.0778505,6.6011,0.162579,20.9809,-0.37669944763183594,-0.45639991760253906,8.239120400045067,UNCLEAR,3,GSC,UNCLEAR,0.29,"The transient is possibly associated with <em>N455004882</em>; a B=20.69 mag unclassified source found in the GSC catalogue. Its located 0.11"" S, 0.26"" W from the objects source centre."
ZTF22abktrmj,256.3161990333333,79.77870660833334,20.1368,20.2629,20.3801,20.1358,0.407999,0.24430084228515625,0.111566,-0.144491,0.237467,21.5424,-1.405599594116211,-0.4048004150390625,8.239120400045067,UNCLEAR,3,GSC,UNCLEAR,0.28,"The transient is possibly associated with <em>N443007613</em>; a B=19.78 mag unclassified source found in the GSC catalogue. Its located 0.12"" N, 0.25"" W from the objects source centre."
ZTF23aalfugn,239.0636240714286,83.22372874285715,20.8162,20.5721,20.8468,20.6847,-0.049099,0.16209983825683594,-0.00275838,0.0715593,0.250851,20.5384,0.2777996063232422,0.3621997833251953,8.238657400012016,UNCLEAR,3,NED/GSC,UNCLEAR,0.16,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ155614.89%2B831325.4&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ155614.89%2B831325.4</a></em>; a B=19.79 mag unclassified source found in the NED/GSC catalogues. Its located 0.14"" N, 0.07"" W from the objects source centre."
ZTF23aafhfdl,243.75446276470586,30.2481903,20.3992,20.2848,20.3759,20.2406,0.0558014,0.1352996826171875,0.0387691,0.0142648,7.57307,20.9901,-0.5909004211425781,-0.6508007049560547,8.231944399885833,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF20aazhtfb,244.5629806,39.03993442,20.4683,20.9391,20.7449,20.9391,,-0.1942005157470703,0.0682506,,3.48206,18.4689,1.999399185180664,2.7327003479003906,8.219733799807727,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aajoacj,225.32255791428577,65.35335247142858,20.2555,20.1448,20.2562,20.1731,0.1112,0.08310127258300781,0.000407819,-0.119946,7.20369,-999.0,1019.255500793457,1019.1448001861572,8.215023099910468,UNCLEAR,3,PS1,UNCLEAR,0.61,"The transient is possibly associated with <em>186422253218534788</em>; an r=22.41 mag uncertain found in the PS1 catalogue. Its located 0.28"" S, 0.55"" E from the uncertain centre."
ZTF20aaxcutw,241.65734664000001,25.72329192,20.3867,20.5982,20.4956,20.5743,0.0683002,-0.07870101928710938,0.0269915,-0.00507185,3.03595,17.979,2.4076995849609375,3.022899627685547,8.21123840007931,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalyvvx,268.2018638,10.624539642857142,20.5206,20.5505,20.5841,20.6573,0.00729942,-0.07320022583007812,-0.0339758,0.0246626,7.64043,-999.0,1019.5205993652344,1019.550500869751,8.207905099727213,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aamlkas,261.5295190333334,61.1132034,20.7881,20.8972,20.9238,20.8972,-0.109102,0.026599884033203125,0.0379003,,2.98078,18.7221,2.065999984741211,2.440399169921875,8.196631900034845,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF22abiwixf,238.04272335416667,82.85999394166667,20.5262,20.6701,20.5669,20.5589,-0.143929,0.007999420166015625,-0.117,0.135927,0.245954,20.5231,0.0030994415283203125,0.4249000549316406,8.194189799949527,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF21acbqaqa,222.54632537058825,65.99506894117647,20.0948,19.9682,20.2191,19.7826,-0.284801,0.43650054931640625,-0.363193,4.37945,18.7801,21.7096,-1.6147994995117188,-0.5620994567871094,8.190185199957341,UNCLEAR,3,GSC/PS1,UNCLEAR,0.2,"The transient is possibly associated with <em>N4QA002877</em>; an r=22.84 mag unclassified source found in the GSC/PS1 catalogues. Its located 0.05"" S, 0.39"" W from the objects source centre."
ZTF23aamlfws,234.52421133333337,67.06050141666667,20.4268,20.8875,20.7006,20.9705,-0.1245,-0.2699012756347656,0.0650072,0.0819879,16.9893,-999.0,1019.4267997741699,-0.652099609375,8.190185199957341,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalrhck,234.35302991666666,52.2672107,20.4896,20.4946,20.8672,20.773,-0.00504875,0.09420013427734375,0.111057,0.0407109,17.6918,21.3572,-0.8676013946533203,0.22529983520507812,8.18780090007931,UNCLEAR,3,PS1,UNCLEAR,0.56,"The transient is possibly associated with <em>170722343529651386</em>; an r=23.53 mag uncertain found in the PS1 catalogue. Its located 0.37"" S, 0.41"" E from the uncertain centre."
ZTF23aajkffk,270.42136605625,13.245617662499999,20.2089,19.949,20.1845,20.1542,0.316301,0.030300140380859375,-0.0136611,0.0208595,5.09211,18.3946,1.814300537109375,2.0985984802246094,7.238252299837768,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF20abfwzwb,261.32591279999997,4.224808366666667,20.3063,20.339,20.3834,20.339,0.121399,0.044399261474609375,0.0308358,,2.77415,16.8564,3.449899673461914,3.9255008697509766,7.236817100085318,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aagdbbv,244.5897698,1.5287239076923078,20.1667,20.0997,20.3472,20.2464,0.1598,0.100799560546875,0.123626,0.150594,14.5921,-999.0,1019.1667003631592,1019.0997009277344,7.233993100002408,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aamibpo,246.108884175,4.88620215,20.4717,20.4703,20.6727,20.6154,,0.057300567626953125,0.0443859,0.144496,9.23844,-999.0,1019.471700668335,1019.4703006744385,7.233993100002408,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalffxz,251.74371220999996,10.02733078,20.2789,20.2229,20.5082,20.6435,0.0837002,-0.1352996826171875,0.0132865,-0.0662295,17.426,-999.0,1019.2789001464844,-0.9702987670898438,7.233518499881029,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF23aalhwhl,270.83905034000003,31.99968476666667,20.3516,20.4831,20.461,20.7269,-0.224501,-0.265899658203125,0.0366246,0.0225869,15.47,-999.0,1019.3516006469727,1019.4831008911133,7.2320485999807715,UNCLEAR,3,PS1,UNCLEAR,0.85,"The transient is possibly associated with <em>146402708392020307</em>; an r=22.37 mag uncertain found in the PS1 catalogue. Its located 0.17"" N, 0.83"" W from the uncertain centre."
ZTF18abceint,236.41295246666664,14.375240358333334,18.0728,17.9838,17.7352,17.9731,-0.215502,-0.2378997802734375,-0.145743,0.0115603,0.744541,16.6319,1.4408988952636719,1.3412017822265625,7.2289698999375105,CV,1,SDSS/GSC/DOWNES/PS1,CV,0.71,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237667735067295778"">SDSS J154539.08+142231.4</a></em>; a V=16.21 mag cv found in the SDSS/GSC/DOWNES/PS1 catalogues. Its located 0.7"" from the cv core."
ZTF22aaoqzou,303.670738275,-20.730148516666663,20.0706,19.9605,20.0494,19.92,0.110142,0.12940025329589844,-3.3662e-05,0.0280554,0.13057,20.2413,-0.1707000732421875,-0.09739875793457031,7.205486099701375,UNCLEAR,3,GSC,UNCLEAR,0.2,"The transient is possibly associated with <em>SC51012216</em>; a B=20.92 mag unclassified source found in the GSC catalogue. Its located 0.17"" S, 0.11"" E from the objects source centre."
ZTF23aajgged,301.5554122038462,-18.622741596153848,20.1015,19.7727,19.9133,19.7944,0.328844,0.11890029907226562,356.935,-0.0366317,3.79105,-999.0,1019.1014995574951,-2.3605003356933594,7.205023099668324,UNCLEAR,3,PS1,UNCLEAR,0.22,"The transient is possibly associated with <em>85653015554842924</em>; an r=21.83 mag uncertain found in the PS1 catalogue. Its located 0.22"" N, 0.04"" E from the uncertain centre."
ZTF21acaurau,317.6402896,-14.026781716666667,19.9793,19.9512,19.9403,19.9268,0.0280857,0.013500213623046875,0.00292058,-0.0107117,0.227451,20.2888,-0.30949974060058594,-0.2849998474121094,7.20407409965992,UNCLEAR,3,GSC,UNCLEAR,0.29,"The transient is possibly associated with <em>SC7P023551</em>; an unknown-mag unclassified source found in the GSC catalogue. Its located 0.24"" N, 0.16"" W from the objects source centre."
ZTF23aakusyr,297.69215176086954,-13.38067389130435,19.2277,19.2147,19.5702,19.5947,0.0130138,-0.024499893188476562,304.533,113.229,7.78409,21.4341,-2.206399917602539,-1.4442996978759766,7.1971064996905625,UNCLEAR,3,PS1,UNCLEAR,0.09,"The transient is possibly associated with <em>91942976921923566</em>; a g=22.96 mag uncertain found in the PS1 catalogue. Its located 0.00"" N, 0.09"" W from the uncertain centre."
ZTF18aaacmga,143.061845,49.84858234285714,18.1859,17.7964,17.4081,17.9367,,-0.5286006927490234,,0.0310911,0.24085,16.5285,1.657400131225586,1.7019004821777344,4.447870399802923,CV,1,SDSS/GSC/PS1/DOWNES/RITTER,CV,0.09,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237657771244584971"">SDSS J093214.83+495054.8</a></em>; a V=16.21 mag cv found in the SDSS/GSC/PS1/DOWNES/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF23aalcynk,167.116132725,73.558851175,20.1925,19.5436,20.1877,19.7801,-0.123701,0.40760040283203125,1.65162,33.9013,8.90947,21.4639,-1.2714004516601562,1018.5436000823975,4.392963000107557,UNCLEAR,3,PS1,UNCLEAR,0.96,"The transient is possibly associated with <em>196271671163691629</em>; an r=21.25 mag uncertain found in the PS1 catalogue. Its located 0.81"" S, 0.53"" W from the uncertain centre."
ZTF18aakgtsi,270.91530782,40.205531,19.0932,18.7388,19.026,18.5395,,0.4864997863769531,0.00345549,-0.0445122,0.174934,18.4531,0.6401004791259766,0.5436992645263672,4.214120399672538,CV,1,MILLIQUAS/GSC/PS1/DOWNES/RITTER,CV,0.29,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22J180339.66+401220.5%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">J180339.66+401220.5</a></em>; a V=17.95 mag cv found in the MILLIQUAS/GSC/PS1/DOWNES/RITTER catalogues. Its located 0.3"" from the cv core."
ZTF18abimesz,10.230805310465115,43.41650661511628,16.128,16.2192,16.128,16.2769,-0.0911503,-0.14889907836914062,,24.447,0.160038,15.4994,0.6286001205444336,0.5460996627807617,4.174988399725407,CV,1,NED/GSC/PS1/GAIA/DOWNES,CV,0.08,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=HVAnd&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">HVAnd</a></em>; a V=15.60 mag cv found in the NED/GSC/PS1/GAIA/DOWNES catalogues. Its located 0.1"" from the cv core."
ZTF23aamglok,201.24750114,70.2604676,20.0632,19.754,20.1405,19.9016,0.0140991,0.23889923095703125,-1.11309,0.0488209,6.83434,-999.0,1019.0631999969482,1018.753999710083,3.3411920997314155,UNCLEAR,3,PS1,UNCLEAR,0.89,"The transient is possibly associated with <em>192312012475553571</em>; an r=24.11 mag uncertain found in the PS1 catalogue. Its located 0.39"" S, 0.80"" W from the uncertain centre."
ZTF18adjbzlj,228.25961817777775,23.2524128,16.9679,16.5975,15.9267,16.4071,0.370426,-0.48040103912353516,,0.297477,0.340062,15.9828,0.9850997924804688,1.1873998641967773,3.329050899948925,CV,1,NED/SDSS/GSC/DOWNES/RITTER/PS1,CV,0.21,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=NYSer&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">NYSer</a></em>; a V=16.30 mag stellar source found in the NED/SDSS/GSC/DOWNES/RITTER/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF23aaiwpbo,279.6402871380952,29.737081304761908,21.1095,19.2393,18.9368,18.8987,0.223099,0.03809928894042969,-1.26155,0.0879241,7.8326,21.8737,-0.7641983032226562,-2.1750011444091797,3.254733799956739,ORPHAN,0,0,0,0.0,No contexual information is available for this transient
ZTF18abojolb,299.078955190909,1.7788627363636365,18.4212,17.3142,18.0018,17.3829,1.1671,0.6189002990722656,,0.0197768,0.461245,16.8046,1.6166000366210938,0.9454994201660156,3.2068170998245478,CV,1,GSC/PS1/DOWNES,CV,0.43,"The transient is synonymous with <em>N1WA024344</em>; a V=16.52 mag cv found in the GSC/PS1/DOWNES catalogues. Its located 0.4"" from the cv core."
ZTF20aaodweh,281.4276920842105,48.525004594736835,18.5209,19.1322,19.6324,19.3298,-0.611269,0.3026008605957031,0.0307176,0.0371896,0.0516418,19.3368,-0.8158988952636719,-0.30539894104003906,3.1995369996875525,CV,1,RITTER,CV,0.99,"The transient is synonymous with <em>J1845+4831</em>; an unknown-mag CV found in the RITTER catalogue. Its located 1.0"" from the CV core."
ZTF18abtjgtu,299.60205745555555,53.618536533333334,18.2682,19.8395,19.1241,19.6245,0.2843,-0.5004005432128906,0.189791,-0.0490526,0.133704,18.0801,0.18810081481933594,2.0321006774902344,3.1960879997350276,CV,1,DOWNES,CV,0.48,"The transient is synonymous with <em>7112</em>; an unknown-mag cv found in the DOWNES catalogue. Its located 0.5"" from the cv core."
ZTF18abdkhjm,294.6671531,30.50784145,13.989,13.7108,14.363,13.6768,0.278156,0.6862001419067383,0.0829375,-0.0061889,0.170561,13.8055,0.1835002899169922,0.058300018310546875,3.1898957998491824,CV,1,DOWNES/GAIA/RITTER,CV,0.13,"The transient is synonymous with <em>7104</em>; a G=13.04 mag cv found in the DOWNES/GAIA/RITTER catalogues. Its located 0.1"" from the cv core."
ZTF18abadsmu,328.61326621,15.95359877,18.7387,18.6797,19.0301,18.4653,0.0590401,0.5648002624511719,,0.0173698,0.140644,20.2155,-1.4767990112304688,-0.10569953918457031,3.1874768999405205,CV,1,SDSS/RITTER/PS1,CV,0.17,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680267739136384"">SDSS J215427+155712</a></em>; an r=18.71 mag CV found in the SDSS/RITTER/PS1 catalogues. Its located 0.2"" from the CV core."
ZTF19aaaonhi,159.945801775,-5.116304716666667,17.3661,17.0848,17.6457,17.4129,0.4505,0.23279953002929688,0.0487858,0.0422629,0.0996683,17.6142,-0.24810028076171875,-0.248199462890625,2.421064800117165,CV,1,DOWNES/PS1/RITTER,CV,0.12,"The transient is synonymous with <em>7814</em>; an r=18.59 mag cv found in the DOWNES/PS1/RITTER catalogues. Its located 0.1"" from the cv core."
