objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,tns_prefix,association_type,description
ZTF21abmocur,284.27637535,-24.0380851,18.4897,18.543,18.4897,18.543,-0.0533295,-0.0532989501953125,,,3.64117,-999.0,1017.4897003173828,-3.2202014923095703,0.3708680742420256,SN,2,PS1,3.74,AT,SN,"The transient is possibly associated with <em>79152842752694469</em>; an r=22.11 mag galaxy found in the PS1 catalogue. Its located 0.38"" N, 3.72"" E from the galaxy centre."
ZTF21accyuff,294.18550082499996,-5.399334165000001,19.0841,18.9048,19.0169,18.8417,0.2623,0.1751995086669922,-0.0571837,-0.0420754,4.10568,22.0649,-2.9807987213134766,-2.3805999755859375,0.3969328738749027,SN,2,PS1,4.39,AT,SN,"The transient is possibly associated with <em>101522941866010684</em>; an r=21.81 mag galaxy found in the PS1 catalogue. Its located 1.56"" N, 4.10"" W from the galaxy centre."
ZTF21acjcarx,342.32370219999996,-6.218388770967742,19.2828,19.2791,19.2195,19.2848,0.00370216,-0.06529998779296875,-0.100224,0.0599654,0.327307,20.6169,-1.3340988159179688,-0.4123992919921875,0.3274652739055455,SN,2,SDSS/PS1,0.14,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680264529445367"">SDSS J224917.68-061306.1</a></em>; an r=19.26 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.14"" N, 0.01"" W from the galaxy centre."
ZTF22aadaugd,238.49687351875,13.335215981249998,19.9853,20.3996,20.2102,20.323,-0.0750999,-0.11280059814453125,0.166554,0.0283648,0.159566,22.0697,-2.084400177001953,-1.3572006225585938,0.5432638740167022,SN,2,SDSS/PS1,0.1,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668365850444285"">SDSS J155359.24+132006.8</a></em>; an r=21.68 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.03"" N, 0.09"" E from the galaxy centre."
ZTF22aadesap,232.76544985454547,53.4053535681818,18.9694,18.5002,18.9121,18.506,0.469221,0.4060993194580078,-0.0185483,0.022547,0.0587099,19.6817,-0.7122993469238281,-0.5032005310058594,0.55090277409181,SN,2,SDSS/2MASS/PS1,0.03,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655465927639355"">SDSS J153103.70+532419.3</a></em>; a J=16.64 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.54"" S, 0.33"" E from the galaxy centre."
ZTF22aafujzv,232.76545004761905,53.40535285714285,18.932,18.5002,18.9063,18.506,0.3888,0.400299072265625,-0.00555387,0.02254,0.025744,19.6817,-0.7497005462646484,-0.5032005310058594,0.5660532740876079,SN,2,SDSS/2MASS/PS1,0.03,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655465927639355"">SDSS J153103.70+532419.3</a></em>; a J=16.64 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.57"" S, 0.31"" E from the galaxy centre."
ZTF22aarbswn,257.6554299318182,15.165508677272726,19.6311,19.764,19.8116,19.7295,-0.132853,0.08209991455078125,0.0187709,-0.00148769,0.333675,20.5066,-0.8754997253417969,0.052700042724609375,0.4953240742906928,SN,2,SDSS/2MASS/PS1,0.23,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662226244371449"">SDSS J171037.29+150955.9</a></em>; a J=17.02 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.40"" N, 0.00"" E from the galaxy centre."
ZTF23aaavyag,244.01780457272727,44.901854059090915,19.9172,19.7825,19.8255,19.6185,0.173201,0.207000732421875,0.0203398,-0.0170542,2.07484,20.9633,-1.0461006164550781,-0.1904010772705078,0.5302661741152406,SN,2,SDSS/PS1,1.98,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655464858812599"">SDSS J161604.26+445404.7</a></em>; an r=19.53 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.05"" N, 0.02"" E from the galaxy centre."
ZTF23aaawbsc,265.2139810590909,66.20633290454545,19.0533,18.6348,18.4383,18.0073,0.418541,0.430999755859375,0.0106968,-0.0347583,4.95501,21.4058,-2.352499008178711,-2.368499755859375,0.3810879741795361,SN,2,SDSS/PS1,4.86,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237656564896760372"">SDSS J174050.62+661220.6</a></em>; an r=20.61 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.10"" N, 4.38"" E from the galaxy centre."
ZTF23aadchqd,291.0965969857143,47.05437333809524,18.7486,18.1313,18.7769,18.2014,0.617338,0.5754985809326172,-0.0208252,0.0307434,0.285053,21.3194,-2.57080078125,-3.194599151611328,0.3825925742276013,SN,2,PS1,0.25,SN,SN,"The transient is possibly associated with <em>164462910966905851</em>; an r=20.22 mag galaxy found in the PS1 catalogue. Its located 0.07"" N, 0.24"" W from the galaxy centre."
ZTF23aaecexq,232.52352961499997,35.672230209999995,20.597,20.115,19.9379,19.7127,0.598499,0.22520065307617188,-0.0340742,-0.0611436,1.27427,-999.0,1019.5970001220703,-1.4468994140625,0.5713541740551591,SN,2,SDSS/PS1,1.5,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237661463837737572"">SDSS J153005.74+354020.8</a></em>; an r=21.61 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.66"" S, 1.46"" W from the galaxy centre."
ZTF23aaejwfe,242.87612703181819,52.4610767909091,19.4762,19.2535,19.3024,18.8214,0.374399,0.4810009002685547,-0.0183233,-0.0766636,6.10058,20.4469,-0.9706993103027344,-1.064300537109375,0.489201373886317,SN,2,NED D/PS1,65.14,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=CGCG275-028&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">CGCG275-028</a></em>; an r=15.21 mag galaxy found in the NED_D/PS1 catalogues. Its located 22.64"" N, 61.08"" E (29.5 Kpc) from the galaxy centre. A host distance of 93.5 Mpc(z=0.030) implies a <em>m - M =</em> 34.85."
ZTF23aaekebt,270.85740230526307,21.15373732368421,20.2819,19.4216,19.5448,18.949,1.0925,0.5958003997802734,-0.158957,-1.55116,4.84741,-999.0,1019.2819004058838,-2.1210994720458984,0.4132407740689814,SN,2,PS1,4.72,SN,SN,"The transient is possibly associated with <em>133382708575203363</em>; an r=22.92 mag galaxy found in the PS1 catalogue. Its located 4.72"" N, 0.07"" W from the galaxy centre."
ZTF23aaekiqe,306.294532195,5.2568000349999995,18.7996,18.7732,18.6779,18.4041,0.0264454,0.2737998962402344,0.00346646,-0.00963887,6.26499,21.3281,-2.5284996032714844,-2.9330005645751953,0.32033567409962416,SN,2,NED D/SDSS/2MASS/LASR,30.06,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC11555&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC11555</a></em>; a J=11.51 mag galaxy found in the NED_D/SDSS/2MASS/LASR catalogues. Its located 22.73"" S, 20.07"" W (9.0 Kpc) from the galaxy centre. A host distance of 61.7 Mpc(z=0.016) implies a <em>m - M =</em> 33.95."
ZTF23aafwtbq,277.93575278421054,77.7609852631579,19.8168,19.6167,19.9853,19.6208,0.136999,0.3645000457763672,0.183181,0.122224,5.37586,21.5185,-1.701700210571289,-1.5335006713867188,0.40651617432013154,SN,2,PS1,5.95,AT,SN,"The transient is possibly associated with <em>201312779437423657</em>; an r=22.50 mag galaxy found in the PS1 catalogue. Its located 1.23"" N, 5.82"" W from the galaxy centre."
ZTF23aagpjyp,272.98705925999997,52.84109917199999,18.5646,18.1046,18.4932,17.9604,0.459988,0.5328006744384766,0.0132544,-0.0194855,3.31215,20.0199,-1.4552993774414062,-1.653799057006836,0.487766174133867,SN,2,PS1,3.37,SN,SN,"The transient is possibly associated with <em>171412729856040382</em>; an r=18.95 mag galaxy found in the PS1 catalogue. Its located 1.17"" S, 3.16"" E from the galaxy centre."
ZTF23aajjzon,312.96698950625,-7.7535129000000005,20.1565,20.0937,19.9429,19.7041,0.5721,0.238800048828125,-0.0464911,-0.0493664,2.72449,20.752,-0.5955009460449219,-0.4818000793457031,0.32983797416090965,SN,2,PS1,2.68,AT,SN,"The transient is possibly associated with <em>98693129675115548</em>; an r=19.42 mag galaxy found in the PS1 catalogue. Its located 2.05"" N, 1.73"" W from the galaxy centre."
ZTF23aajkisd,324.9836284904762,24.65962677142857,18.8216,18.6856,18.6122,18.5247,0.0958996,0.08749961853027344,-0.0206872,-0.00654177,0.249027,19.7644,-0.9428005218505859,-0.8013992309570312,0.3892476740293205,SN,2,NED,5.44,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=KUG2137%2B244&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">KUG2137%2B244</a></em>; a 15.70 mag galaxy found in the NED catalogue. Its located 2.53"" N, 4.82"" E (3.2 Kpc) from the galaxy centre. A host z=0.029 implies a <em>m - M =</em> 35.52."
ZTF23aajucmw,3.6779370300000003,21.859349870000003,19.0406,18.5787,19.1052,18.6738,0.2918,0.4314002990722656,-0.0231746,0.0265919,24.4766,-999.0,1018.040599822998,-3.2469005584716797,0.3412615740671754,SN,2,SDSS,0.29,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237679541353251574"">SDSS J001442.73+215133.9</a></em>; an r=21.80 mag galaxy found in the SDSS catalogue. Its located 0.11"" S, 0.27"" W from the galaxy centre."
ZTF23aakmqlj,293.4416207352941,41.322639823529414,20.6954,20.0384,20.0371,19.4275,1.2251,0.6096000671386719,-0.162918,-0.0583201,0.759634,21.2873,-0.5918998718261719,1019.0384006500244,0.4036226742900908,SN,2,PS1,1.74,SN,SN,"The transient is possibly associated with <em>157582934410248070</em>; an r=19.14 mag galaxy found in the PS1 catalogue. Its located 0.96"" S, 1.46"" E from the galaxy centre."
ZTF23aaksqdp,244.9377473882353,30.434663500000003,20.6834,20.4011,20.2842,19.7441,1.0485,0.54010009765625,-0.0758734,-0.098817,0.164555,21.0868,-0.4034004211425781,-0.5230998992919922,0.5718286740593612,SN,2,NED/SDSS/PS1,0.28,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ161945.06%2B302604.9&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ161945.06%2B302604.9</a></em>; an r=20.89 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 0.27"" S, 0.11"" W from the galaxy centre."
ZTF23aalacub,258.16261978125,44.715272393750006,20.5045,20.2421,20.4665,20.1077,0.4674,0.3587989807128906,0.0131246,-0.0367446,0.969461,22.0715,-1.5670013427734375,-1.7985000610351562,0.48539347387850285,SN,2,PS1,1.07,AT,SN,"The transient is possibly associated with <em>161652581628739019</em>; an r=22.38 mag galaxy found in the PS1 catalogue. Its located 0.13"" S, 1.06"" W from the galaxy centre."
ZTF23aalgqsq,304.3452553763157,-20.575410463157894,17.5834,17.1546,17.5442,17.2425,0.428797,0.3017005920410156,425.269,0.0230716,0.288033,21.156,-3.572599411010742,-4.044198989868164,0.3312499742023647,SN,2,PS1,0.32,SN,SN,"The transient is possibly associated with <em>83303043453599760</em>; an r=20.83 mag galaxy found in the PS1 catalogue. Its located 0.14"" N, 0.29"" W from the galaxy centre."
ZTF23aamangz,222.1276181736842,57.521408905263165,20.8749,19.8152,19.436,19.3502,1.1561,0.0858001708984375,-0.073341,-0.0505488,13.0513,-999.0,1019.8749008178711,-1.4724998474121094,0.5674999742768705,UNCLEAR,3,PS1,0.51,AT,UNCLEAR,"The transient is possibly associated with <em>177022221273336687</em>; an r=23.02 mag uncertain found in the PS1 catalogue. Its located 0.49"" S, 0.12"" E from the uncertain centre."
ZTF23aamanim,227.29008763333334,52.533278422222224,19.7751,19.6106,20.1492,20.0462,0.164488,0.10300064086914062,0.13389,0.0762747,0.833054,20.2602,-0.48509979248046875,-0.40760040283203125,0.5253703743219376,SN,2,SDSS,23.32,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237659326021107790"">SDSS J150912.08+523154.3</a></em>; an r=21.39 mag galaxy found in the SDSS catalogue. Its located 5.48"" N, 22.67"" W (5.4 Kpc) from the galaxy centre. A host z=0.011 implies a <em>m - M =</em> 33.45."
ZTF23aamdnfp,220.49403245714288,19.093214500000002,19.8544,19.3823,19.7616,19.3761,0.607101,0.3854999542236328,0.0669057,-0.0148049,1.40475,21.3271,-1.4727001190185547,-1.7950000762939453,0.5585763743147254,SN,2,NED/SDSS/PS1,1.42,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ144158.50%2B190536.9&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ144158.50%2B190536.9</a></em>; an r=20.34 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 1.21"" S, 0.73"" E from the galaxy centre."
ZTF23aamfmqm,327.49348390000006,14.156860949999999,18.7155,17.6172,17.5982,17.2224,1.09826,0.37579917907714844,-0.0481502,-0.019007,21.1391,21.5947,-2.879199981689453,-3.479898452758789,0.32460647402331233,ORPHAN,0,0,0.0,SN,0,No contexual information is available for this transient
ZTF23aamneou,253.99404250454546,44.324819831818175,20.4376,19.4851,19.5247,18.9764,0.952515,0.5482997894287109,0.132237,-0.0387996,0.764336,-999.0,1019.4375991821289,-2.158000946044922,0.48539347387850285,SN,2,SDSS/PS1,0.87,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665570369897132"">SDSS J165558.50+441929.8</a></em>; an r=20.00 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.76"" S, 0.59"" E from the galaxy centre."
ZTF23aamqonh,249.50268044799998,55.405078488,19.1851,18.2904,17.7614,17.4822,0.894661,0.27919960021972656,-0.0136791,-0.079989,15.2333,22.0696,-2.8844985961914062,-3.058401107788086,0.489201373886317,SN,2,NED/SDSS/PS1,78.5,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC10493&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC10493</a></em>; an r=15.09 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 78.49"" S, 1.24"" E (47.3 Kpc) from the galaxy centre. A host z=0.030 implies a <em>m - M =</em> 35.60."
ZTF23aamqtel,208.26020379999997,16.819713880000002,17.3597,15.9564,16.2171,15.8792,-0.0265999,0.33790016174316406,-0.0869946,-0.065949,1.38408,19.7737,-2.41400146484375,-3.8367996215820312,0.5571643742732704,SN,2,SDSS/PS1,1.37,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668315920007315"">SDSS J135302.44+164909.6</a></em>; an r=18.85 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.37"" N, 0.04"" W from the galaxy centre."
ZTF23aamqzyz,230.63651625416665,64.86176916666666,18.07,17.4049,17.0219,16.9789,0.665091,0.042999267578125,-0.0879965,0.00924535,0.483597,18.6916,-0.6216011047363281,-1.3374996185302734,0.4844444743357599,SN,2,SDSS/PS1,0.47,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665582709211275"">SDSS J152232.78+645142.8</a></em>; an r=17.72 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.44"" S, 0.15"" W from the galaxy centre."
ZTF23aamsetv,354.9499362705883,8.16488521764706,19.7481,19.6657,19.5348,19.5778,0.0125999,-0.04300117492675781,-0.0230197,405.396,0.0595648,20.8317,-1.0835990905761719,-0.445098876953125,0.33793977415189147,SN,2,SDSS/PS1,0.11,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237669681722556855"">SDSS J233947.98+080953.5</a></em>; an r=19.79 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.05"" S, 0.17"" E from the galaxy centre."
ZTF23aamsfav,4.7468317777777775,36.64559220555556,19.7067,18.704,18.9635,18.5218,1.00271,0.4416999816894531,-0.131412,-0.0224185,2.85131,21.4102,-1.703500747680664,-2.3704986572265625,0.30989587400108576,SN,2,SDSS/PS1,2.97,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237659936975094426"">SDSS J001859.48+363844.7</a></em>; an r=20.47 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.67"" S, 2.89"" W from the galaxy centre."
ZTF23aamujnw,227.21947433170735,1.0849300439024392,19.6956,19.4775,19.3335,19.3107,0.218132,0.022800445556640625,0.0749504,40.1285,0.655935,21.33,-1.6343994140625,-1.5532989501953125,0.5442129741422832,SN,2,SDSS/PS1,0.68,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655468061491355"">SDSS J150852.64+010505.2</a></em>; an r=20.39 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.69"" N, 0.34"" E from the galaxy centre."
ZTF23aamvyyl,229.27755964347824,11.364044699999999,19.2881,18.4014,18.1777,17.9346,0.886709,0.24309921264648438,-0.0473273,0.00792358,4.05259,19.7033,-0.41520118713378906,-1.0804004669189453,0.5451504741795361,SN,2,SDSS/PS1,3.95,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662534893502533"">SDSS J151706.64+112146.6</a></em>; an r=18.06 mag galaxy found in the SDSS/PS1 catalogues. Its located 4.08"" N, 0.32"" W (3.6 Kpc) from the galaxy centre. A host z=0.046 implies a <em>m - M =</em> 36.56."
ZTF23aamxuks,281.8422173,32.64940067777778,20.8643,19.8219,19.3869,19.0078,1.0642,0.3791007995605469,-0.171341,-0.0915831,2.11715,-999.0,1019.8642997741699,-1.04010009765625,0.4026735741645098,VS,2,PS1,2.12,SN,VS,"The transient is possibly associated with <em>147182818419220480</em>; an r=21.25 mag stellar source found in the PS1 catalogue. Its located 1.91"" S, 0.90"" E from the stellar source centre."
ZTF23aanmneo,214.41341215999995,13.535728005000001,20.0973,19.4912,19.8751,19.731,0.862701,0.14409828186035156,0.127214,0.0753252,1.89472,-999.0,1019.0972995758057,-2.413999557495117,0.5581134739331901,SN,2,SDSS/PS1,2.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662637438010055"">SDSS J141739.25+133210.6</a></em>; an r=21.87 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.89"" S, 0.66"" W from the galaxy centre."
ZTF23aanptpp,296.39642691818176,66.75068754545455,18.2071,18.0686,18.7243,18.6127,0.138517,0.11160087585449219,0.017651,0.0105502,0.752923,-999.0,1017.2070999145508,-1.7072010040283203,0.36574077419936657,SN,2,2MASS/PS1,0.95,AT,SN,"The transient is possibly associated with <em>19453505+6645015</em>; a J=16.58 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.92"" N, 0.56"" E from the galaxy centre."
ZTF23aanpuwv,315.3555089967742,8.047137929032258,19.8021,19.203,19.243,19.0897,0.4193,0.15329933166503906,-0.0724385,-0.021077,1.1891,20.0265,-0.22440147399902344,-0.535400390625,0.3926388742402196,SN,2,SDSS/PS1,1.17,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678858989208189"">SDSS J210125.33+080250.8</a></em>; an r=19.15 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.33"" S, 0.21"" W from the galaxy centre."
ZTF23aanpyns,338.18227727857146,-4.9553112142857145,20.5488,20.0615,20.4813,19.8985,0.487318,0.5827999114990234,-0.0019931,-0.0584061,9.98517,21.6462,-1.0974006652832031,-1.2875003814697266,0.3274652739055455,ORPHAN,0,0,0.0,AT,0,No contexual information is available for this transient
ZTF23aansdlc,219.18055461818184,12.090094740909093,19.1314,19.0083,19.0466,19.1095,0.123148,-0.06290054321289062,-0.10374,-0.123909,0.35693,21.5262,-2.3948001861572266,-2.7029991149902344,0.559050973970443,SN,2,SDSS/PS1,0.24,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662529531478344"">SDSS J143643.34+120524.0</a></em>; an r=21.02 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.23"" N, 0.23"" W from the galaxy centre."
ZTF23aansses,254.92996944210526,11.549831278947368,20.3607,19.6072,19.5572,19.4337,0.753544,0.12349891662597656,-0.228094,0.0211332,0.176282,21.8164,-1.4556999206542969,-2.0802993774414062,0.4953240742906928,SN,2,PS1,0.2,AT,SN,"The transient is possibly associated with <em>121862549300030217</em>; an r=21.07 mag galaxy found in the PS1 catalogue. Its located 0.04"" S, 0.20"" W from the galaxy centre."
ZTF23aanukvi,300.63518984117644,-5.088043023529411,20.7609,20.0063,19.8179,19.5729,0.7911,0.24499893188476562,-0.144813,-0.0184559,13.4676,-999.0,1019.7609004974365,-1.7078990936279297,0.3964583743363619,ORPHAN,0,0,0.0,SN,0,No contexual information is available for this transient
ZTF23aanxrjm,225.58565573529413,-10.202077770588238,18.0927,17.6875,17.8382,17.6507,0.405226,0.1875,-0.00958185,-0.0107494,2.63418,21.6969,-3.6042003631591797,1016.6875,0.5604745741002262,SN,2,PS1,2.78,SN,SN,"The transient is possibly associated with <em>95752255850908996</em>; an r=20.89 mag galaxy found in the PS1 catalogue. Its located 2.45"" S, 1.31"" E from the galaxy centre."
ZTF23aanyjhy,272.0484041923077,16.544988515384617,19.6101,19.7539,19.7759,19.6417,0.110399,0.1341991424560547,-0.0161829,0.0740207,6.01821,21.8011,-2.190999984741211,-0.8895988464355469,0.4132407740689814,ORPHAN,0,0,0.0,AT,0,No contexual information is available for this transient
ZTF23aanyydk,257.6907200956522,21.01073656956522,19.9036,19.9166,19.3876,19.5049,-0.0130157,-0.11730003356933594,-0.087042,-0.079385,0.772764,21.0834,-1.179800033569336,-0.8829002380371094,0.4948495742864907,SN,2,SDSS/PS1,0.76,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662301917217910"">SDSS J171045.72+210037.8</a></em>; an r=20.12 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.66"" N, 0.37"" E from the galaxy centre."
ZTF23aaoanrl,316.404656048718,8.50531392051282,19.1004,18.7161,18.6516,18.5728,0.384272,0.07880020141601562,-0.105552,-0.0590019,4.8743,19.8816,-0.7811985015869141,-0.5755996704101562,0.3212846741080284,SN,2,SDSS/PS1,4.84,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678876707258510"">SDSS J210537.44+083019.2</a></em>; an r=18.02 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.32"" S, 4.95"" W from the galaxy centre."
ZTF23aaoiyzr,241.26653846315793,55.1991381368421,19.5925,19.2392,19.2625,19.2395,0.353315,0.023000717163085938,-0.0419898,0.0022543,1.30455,-999.0,1018.5925006866455,-1.948699951171875,0.55090277409181,SN,2,NED/SDSS/PS1,8.24,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ160504.90%2B551159.6&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ160504.90%2B551159.6</a></em>; an r=17.73 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.67"" S, 7.89"" W from the galaxy centre."
ZTF23aaojbdj,218.83718860526315,10.554625563157893,18.9014,18.7354,18.9968,18.8739,0.0314999,0.12290000915527344,-0.0667036,-0.0372623,3.72878,19.8073,-0.9059009552001953,-0.8859004974365234,0.559050973970443,SN,2,SDSS/PS1,3.69,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662199353442518"">SDSS J143521.08+103319.6</a></em>; an r=18.75 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.87"" S, 2.32"" W from the galaxy centre."
ZTF23aaojwkb,229.22774892608695,28.307348830434787,19.0082,18.9947,18.868,19.0336,0.0134506,-0.16559982299804688,-0.0797498,-0.0511687,3.64658,20.3337,-1.32550048828125,-0.6550006866455078,0.5470485743135214,SN,2,SDSS/PS1,3.59,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237664852576043262"">SDSS J151654.42+281824.6</a></em>; an r=18.52 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.93"" N, 3.05"" E (5.1 Kpc) from the galaxy centre. A host z=0.076 implies a <em>m - M =</em> 37.67."
ZTF23aaopvpn,242.30296641176466,41.06127515294118,20.2375,20.0678,20.0632,19.9761,0.169701,0.08709907531738281,0.0431128,0.00860676,0.472826,21.6456,-1.4081001281738281,-1.3015003204345703,0.49202547408640385,SN,2,SDSS/PS1,0.31,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237659163348697474"">SDSS J160912.72+410340.2</a></em>; an r=20.66 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.30"" N, 0.06"" W from the galaxy centre."
ZTF23aaoypgv,279.99597545,31.606241043749996,20.6492,20.0312,20.7052,20.2116,0.606401,0.49360084533691406,0.0199023,0.0129277,2.39552,-999.0,1019.6492004394531,-1.3206005096435547,0.4026735741645098,SN,2,2MASS/PS1,8.64,AT,SN,"The transient is possibly associated with <em>18395854+3136285</em>; a J=14.63 mag galaxy found in the 2MASS/PS1 catalogues. Its located 6.02"" S, 6.20"" E from the galaxy centre."
