objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF17aaawgbm,298.1374914,44.688898712500006,18.3921,18.3314,17.7072,17.6711,0.0607376,0.036098480224609375,-0.160198,-0.16396,2.21226,19.3639,-0.9717998504638672,-0.022800445556640625,0.971875,56.09894679207355,VS,2,GAIA/PS1,2.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>2079268812742437632</em>; a G=18.38 mag stellar source found in the GAIA/PS1 catalogues. Its located 2.13"" N, 0.55"" W from the stellar source centre."
ZTF18abefxte,283.32753315,-21.1626751,18.8461,18.7537,18.8461,18.7537,0.0924454,0.09239959716796875,,,0.120116,20.9167,-2.0706005096435547,-0.2805004119873047,0.5,6.342488391790539,BS,2,PS1,80.39,0.0,0.0,0.0,0.0,0.0,0.0,AT,BS,"The transient is possibly associated with <em>82572833357149975</em>; an r=12.98 mag galaxy found in the PS1 catalogue. Its located 75.56"" N, 27.46"" W from the galaxy centre."
ZTF18adqpjjj,286.34417940000003,-15.418731122222223,18.2986,19.2036,18.113,17.1915,0.357,0.9215011596679688,,,0.120806,19.8623,-1.5637016296386719,-0.05480003356933594,0.927262,4.378923592157662,VS,1,PS1,0.09,0.0,0.0,0.0,0.0,0.0,5.17,AT,VS,"The transient is synonymous with <em>89492863441337712</em>; an r=19.26 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abmvlrj,288.4271551,54.708353,19.2531,19.5095,19.2531,19.5095,-0.256388,-0.25640106201171875,,,1.7135,-999.0,1018.2530994415283,-1.6914997100830078,0.876625,56.19991899188608,VS,2,PS1,1.67,0.0,0.0,0.0,0.0,0.0,6.1,AT,VS,"The transient is possibly associated with <em>173652884273920320</em>; an r=22.17 mag stellar source found in the PS1 catalogue. Its located 1.42"" N, 0.88"" W from the stellar source centre."
ZTF19abrowlz,275.79478085,-17.636556425000002,16.3949,16.6668,15.6583,15.8844,-0.271872,-0.22609996795654297,-0.743685,-0.74845,0.246566,20.416,-4.021100997924805,1015.6667995452881,0.517396,5.271643491927534,VS,2,2MASS/PS1/GAIA,1.82,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>18231065-1738103</em>; a J=14.08 mag stellar source found in the 2MASS/PS1/GAIA catalogues. Its located 1.22"" S, 1.41"" E from the stellar source centre."
ZTF18aaqaohw,282.11616134999997,32.59270395,19.6547,19.8549,19.6547,19.8549,-0.200228,-0.20020103454589844,,,4.86279,22.0358,-2.381101608276367,-1.4604988098144531,0.93775,53.14502319181338,UNCLEAR,3,PS1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>147112821161731811</em>; an r=23.59 mag uncertain found in the PS1 catalogue. Its located 0.07"" N, 0.00"" E from the uncertain centre."
ZTF17aaarlrs,62.30096947692308,48.36846843076923,16.3615,16.0092,17.7323,17.2407,0.352343,0.49160003662109375,0.0975366,,0.0865516,18.2305,-1.8689994812011719,-1.7144012451171875,0.963667,4.0477893920615315,CV,1,GSC/PS1/DOWNES,0.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>NCBV021315</em>; a V=17.35 mag cv found in the GSC/PS1/DOWNES catalogues. Its located 0.2"" from the cv core."
ZTF18aaaatzj,65.46429733333333,30.693967633333333,17.8888,17.8708,17.8888,17.7274,0.304899,0.16139984130859375,,-0.0963891,0.063425,20.022,-2.133199691772461,-1.9965991973876953,0.978958,28.100937492214143,VS,1,SDSS/PS1,0.06,0.0,0.0,0.0,0.0,0.0,7.27,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237660751410234053"">SDSS J042151.43+304138.1</a></em>; an r=19.58 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF19abpzliw,303.4598148,66.72691095,19.9395,19.7601,19.9395,18.5885,0.179407,1.3510017395019531,,-0.912635,0.0891289,18.0899,1.8496017456054688,-1.1049003601074219,0.979952,43.1727198921144,VS,1,PS1,0.14,0.0,0.0,0.0,0.0,0.0,3.95,AT,VS,"The transient is synonymous with <em>188073034592423056</em>; an r=23.16 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18adkwtuc,281.03394086470587,36.0414303882353,20.572,19.1198,20.3147,20.2221,-0.2852,0.09259986877441406,-0.138524,0.228832,0.0622955,19.0789,1.4931011199951172,-1.2129993438720703,0.971313,27.24678239179775,VS,1,PS1,0.04,0.0,0.0,0.0,0.0,0.0,4.72,AT,VS,"The transient is synonymous with <em>151252810339160290</em>; an r=20.48 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF19aboykzk,2.8159072,46.8318766,19.9737,20.0571,19.9737,20.0571,-0.083395,-0.08340072631835938,,,2.95277,21.4642,-1.490499496459961,-1.0362987518310547,0.958875,9.105150491930544,SN,2,PS1,3.7,0.0,0.0,0.0,0.0,0.0,3.97,AT,SN,"The transient is possibly associated with <em>164190028168927925</em>; an r=22.04 mag galaxy found in the PS1 catalogue. Its located 2.93"" N, 2.27"" W from the galaxy centre."
ZTF19aattvhh,319.313075775,37.1904204,19.1923,19.27,18.6628,18.7367,-0.0776958,-0.07390022277832031,-0.605363,-0.564111,0.0785529,-999.0,1018.1923007965088,-0.9960002899169922,0.730673,50.12785879196599,SN,2,PS1,1.53,0.0,0.0,0.0,0.0,0.0,4.85,AT,SN,"The transient is possibly associated with <em>152623193129318900</em>; an r=20.37 mag galaxy found in the PS1 catalogue. Its located 1.19"" N, 0.95"" E from the galaxy centre."
ZTF19aamqzhp,258.9517813785714,23.336675364285718,20.2534,20.3993,20.2402,20.3711,-0.145851,-0.13089942932128906,-0.00927526,-0.00588159,0.240922,20.7123,-0.45889854431152344,0.5935993194580078,,54.24476849194616,SN,2,SDSS/2MASS,25.51,0.0,0.0,0.0,0.0,0.04,0.0,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237661387087938250"">SDSS J171547.14+231953.6</a></em>; a J=14.60 mag galaxy found in the SDSS/2MASS catalogues. Its located 19.23"" N, 17.04"" E from the galaxy centre."
ZTF18abhpzlh,311.79736612500005,27.715567825,18.41,18.5704,18.3694,18.562,-0.160387,-0.19260025024414062,-170.882,-0.782307,6.92471,-999.0,1017.4099998474121,-3.385700225830078,0.51925,5.279571792110801,VS,1,SDSS,0.27,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237672005842897252"">SDSS J204711.37+274256.2</a></em>; an r=18.88 mag stellar source found in the SDSS catalogue. Its located 0.3"" from the stellar source core."
ZTF18adlamuj,311.7973718666667,27.715571333333333,18.41,18.5537,18.3694,18.5537,-0.14366,-0.18429946899414062,-170.882,,6.9014,-999.0,1017.4099998474121,-3.4024009704589844,0.51925,5.300902791786939,VS,1,SDSS,0.18,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237672005842897252"">SDSS J204711.37+274256.2</a></em>; an r=18.88 mag stellar source found in the SDSS catalogue. Its located 0.2"" from the stellar source core."
ZTF18abvokyy,299.3127632333333,36.4509533,17.4014,18.5369,17.4014,17.9514,0.0355988,-0.5500011444091797,,-0.296235,0.0544839,17.934,-0.5326004028320312,-2.468799591064453,0.843917,63.13870369177312,VS,1,PS1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>151742993127911818</em>; an r=21.47 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abnuekr,303.4828207,-5.4350265222222225,17.7788,17.7943,17.3481,17.947,-0.0155334,-0.5988998413085938,-0.209623,-0.264651,0.0872922,20.3989,-2.6201000213623047,-2.030000686645508,0.991833,17.17868059221655,VS,1,PS1,0.14,0.0,0.0,0.0,0.0,0.0,4.28,AT,VS,"The transient is synonymous with <em>101473034828148417</em>; an r=19.84 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abjplhz,349.24256767500003,53.441348925,18.9147,18.9934,18.6243,18.6925,-0.0787086,-0.06819915771484375,-0.292983,-0.296135,0.0218436,20.5905,-1.6758003234863281,-0.9928989410400391,0.90061,21.148738392163068,VS,1,PS1,0.05,0.0,0.0,0.0,0.0,0.0,4.06,AT,VS,"The transient is synonymous with <em>172133492426040300</em>; an r=20.22 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18admvlto,34.307972975,40.691535,16.7184,16.77,15.5416,15.7791,-0.0515842,-0.23750019073486328,-0.45679,-0.418667,0.0835605,20.0831,-3.3647003173828125,-2.923898696899414,0.998125,17.077430591918528,CV,1,DOWNES/PS1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,AT,CV,"The transient is synonymous with <em>6762</em>; an r=19.72 mag cv found in the DOWNES/PS1 catalogues. Its located 0.1"" from the cv core."
ZTF18admeghs,244.97183079166666,3.318984191666667,18.9887,18.6324,19.0095,18.9038,-0.0597,0.10570144653320312,,0.0270601,0.206793,19.9095,-0.9207992553710938,-0.4930000305175781,0.966458,5.318252291996032,VS,1,PS1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>111982449717793311</em>; an r=19.64 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abddluj,241.54923286666667,-20.858063533333333,19.9135,19.3429,19.5545,19.3429,-0.1474,0.21160125732421875,-0.119941,,4.96533,22.0845,-2.170999526977539,-1.9357013702392578,0.510119,48.33512729220092,SN,2,PS1,4.88,0.0,0.0,0.0,0.0,0.0,4.11,AT,SN,"The transient is possibly associated with <em>82962415491438979</em>; an r=21.33 mag galaxy found in the PS1 catalogue. Its located 4.87"" N, 0.28"" E from the galaxy centre."
ZTF19abctpiu,350.33902165,45.387054649999996,18.3955,18.4118,18.8005,19.3341,-0.0163021,-0.533599853515625,0.39818,0.87653,7.18818,-999.0,1017.3955001831055,-3.784099578857422,0.653684,4.067164392210543,VS,2,GAIA,0.15,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>1937942746365759872</em>; a G=19.73 mag stellar source found in the GAIA catalogue. Its located 0.00"" N, 0.15"" E from the stellar source centre."
ZTF19abapjva,265.83694668,-2.04363702,19.8944,19.4097,19.9325,19.6506,0.3888,0.28190040588378906,-0.0470112,0.248184,3.22461,21.9087,-2.014301300048828,-1.4402999877929688,0.896167,42.196504591964185,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18acpsefo,38.33082131176471,45.20739694117647,18.4944,18.9772,18.7526,19.1006,0.498798,-0.34799957275390625,,,0.154314,19.978,-1.4836006164550781,-0.6128005981445312,0.970208,4.089548591990024,VS,1,SDSS/PS1,0.18,0.0,0.0,0.0,0.0,0.0,5.23,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237661082658342292"">SDSS J023319.39+451226.6</a></em>; an r=18.99 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF19aaxhyzy,310.99322770000003,-19.716003524999998,15.6504,15.8894,15.0984,15.4152,-0.239017,-0.3168001174926758,-0.164428,-0.0985986,0.0719945,18.6387,-2.988300323486328,-3.081801414489746,0.995833,8.19703699182719,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,4.52,AT,VS,"The transient is synonymous with <em>84343109932531137</em>; an r=18.86 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18abcvpxr,265.51812795,25.33783255,18.1412,18.4302,18.1412,18.4302,-0.288956,-0.28900146484375,,,6.35476,18.9368,-0.7956008911132812,-0.1717987060546875,0.999167,55.19265049183741,VS,1,SDSS,0.09,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665570916073576"">SDSS J174204.34+252016.2</a></em>; an r=18.54 mag stellar source found in the SDSS catalogue. Its located 0.1"" from the stellar source core."
ZTF19aatuxid,298.62184555,-10.5960177,19.4276,19.3342,19.4276,19.3342,0.0933666,0.09340095520019531,,,4.33551,-999.0,1018.4276008605957,-2.255800247192383,0.9875,10.158564792014658,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18aasjbbs,279.69553275,30.87176675,19.3262,19.3042,19.3262,19.3042,0.0220337,0.022001266479492188,,,10.8464,-999.0,1018.3262004852295,-2.036701202392578,0.798595,9.2317707920447,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18abmqcnx,306.33978181000003,15.98763655,16.9941,18.2165,16.9686,16.9381,-0.00549889,0.030498504638671875,-0.225335,-0.616574,0.0105158,21.5313,-4.537199020385742,-1.5718002319335938,0.914452,27.24157409183681,VS,1,PS1,0.04,0.0,0.0,0.0,0.0,0.0,3.82,AT,VS,"The transient is synonymous with <em>127183063397805690</em>; an r=20.16 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18abbrlfq,308.64273674285715,36.80190285714286,15.8732,15.9805,15.8732,17.9812,-0.107303,-2.107998847961426,,0.800609,0.0711194,20.4991,-4.625899314880371,-4.410698890686035,0.931188,52.10511569213122,VS,1,PS1,0.02,0.0,0.0,0.0,0.0,0.0,4.23,AT,VS,"The transient is synonymous with <em>152163086427182855</em>; an r=20.57 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF19aaodsna,279.89183749999995,20.162435199999997,19.8252,19.7445,19.8252,19.7445,0.0807381,0.08069992065429688,,,0.218857,22.0253,-2.2000999450683594,1018.744499206543,0.413083,48.1292939921841,VS,2,GAIA,0.2,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4524957129650139520</em>; a G=19.10 mag stellar source found in the GAIA catalogue. Its located 0.09"" N, 0.17"" E from the stellar source centre."
ZTF19aanneuv,266.34125268571427,3.300028928571429,18.2174,18.5827,18.0153,18.4669,0.172499,-0.45159912109375,-0.13916,-0.136673,6.23197,20.3021,-2.0846996307373047,-1.049398422241211,0.9995,31.244247692171484,UNCLEAR,3,PS1,0.1,0.0,0.0,0.0,0.0,0.0,3.87,AT,UNCLEAR,"The transient is possibly associated with <em>111962663412600479</em>; an r=22.93 mag uncertain found in the PS1 catalogue. Its located 0.10"" S, 0.02"" W from the uncertain centre."
ZTF19adhjtfd,266.34125186666665,3.3000321666666665,18.2174,18.0449,18.0153,18.4379,0.172531,-0.42259979248046875,-0.13916,-0.130919,6.09957,20.3021,-2.0846996307373047,-1.587198257446289,0.9995,35.17938659200445,UNCLEAR,3,PS1,0.13,0.0,0.0,0.0,0.0,0.0,3.87,AT,UNCLEAR,"The transient is possibly associated with <em>111962663412600479</em>; an r=22.93 mag uncertain found in the PS1 catalogue. Its located 0.01"" S, 0.13"" E from the uncertain centre."
ZTF18acxbexw,213.7544518125,-9.265853725,16.5748,17.3722,18.8062,19.3858,0.0324001,-0.5795993804931641,1.49736,0.218483,0.0696649,20.036,-3.4611988067626953,-2.2763004302978516,0.754265,38.32079859217629,VS,1,GSC,0.47,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S6VW005684</em>; a B=16.46 mag stellar source found in the GSC catalogue. Its located 0.5"" from the stellar source core."
ZTF18ablwpym,269.87051032222223,11.42320321111111,18.5047,18.2185,18.7316,17.958,0.286234,0.7735996246337891,-0.314123,-0.260265,0.0829469,19.9727,-1.4680004119873047,-0.7947006225585938,0.983396,46.18892359221354,VS,1,PS1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>121702698704958531</em>; an r=19.31 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18aaqovfv,254.69138401428572,66.88529877142857,20.3323,19.8431,20.4884,19.8955,0.489227,0.5928993225097656,,,0.37977,21.0135,-0.6812000274658203,0.5331001281738281,0.303068,40.14711809204891,VS,1,GSC,0.43,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N4LK005439</em>; a V=18.16 mag stellar source found in the GSC catalogue. Its located 0.4"" from the stellar source core."
ZTF19aakkyqw,63.187143575,77.598322975,18.6742,19.8763,18.6742,19.2459,-0.0207005,-0.5716991424560547,,-0.101386,7.766,-999.0,1017.6742000579834,-1.5248985290527344,0.0859583,22.08031249186024,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18abjqksf,315.01069244999996,30.19147559375,18.1468,18.8319,18.4759,18.5431,0.127901,-0.06719970703125,,,0.255748,17.7717,0.37509918212890625,-0.8050994873046875,0.952458,4.300381992012262,VS,1,PS1,0.3,0.0,0.0,0.0,0.0,0.0,5.47,AT,VS,"The transient is synonymous with <em>144233150106660357</em>; an r=19.43 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18abdeymj,340.7225742428572,17.427182085714286,19.3693,19.7651,19.457,19.7812,0.439001,-0.3241996765136719,,,0.122818,20.1224,-0.7530994415283203,0.03700065612792969,0.997083,8.117036992218345,VS,1,SDSS/PS1,0.08,0.0,0.0,0.0,0.0,0.0,5.11,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666184026652833"">SDSS J224253.42+172537.9</a></em>; an r=18.56 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18aabejyh,250.9128887375,22.52374201875,16.8665,18.2038,18.2528,18.5055,-0.249199,-0.2527008056640625,22.5478,,0.122909,21.595,-4.728498458862305,-3.3792991638183594,0.0145833,5.315879592206329,CV,1,NED/DOWNES,0.23,0.0,0.0,0.0,0.0,1.96,0.0,AT,CV,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=V0610Her&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">V0610Her</a></em>; an unknown-mag stellar source found in the NED/DOWNES catalogues. Its located 0.2"" from the stellar source core."
ZTF17aabpire,34.42667247777778,56.3554071888889,20.3623,18.8078,19.9154,19.5443,0.3302,0.37109947204589844,,0.173429,0.0141753,20.1149,0.24740028381347656,-0.6527996063232422,0.980167,4.1303934920579195,VS,1,PS1,0.07,0.0,0.0,0.0,0.0,0.0,3.97,AT,VS,"The transient is synonymous with <em>175620344266587217</em>; an r=19.51 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18acuegxd,212.50928808461538,-12.802569453846154,19.1221,18.8,19.1676,19.7591,0.2206,-0.5914993286132812,,0.495098,0.136902,20.5505,-1.4284000396728516,-1.394500732421875,0.966458,50.310868091881275,VS,1,NED/SDSS/PS1,0.15,0.0,0.0,0.0,0.0,0.0,5.14,AT,VS,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ141002.30-124807.9&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ141002.30-124807.9</a></em>; an r=20.33 mag stellar source found in the NED/SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF18absnrmp,309.60045537857144,17.71207504285714,17.2209,16.8689,18.7462,16.8493,-0.1492,1.8969001770019531,-0.168327,-0.0133222,0.137578,20.8097,-3.5888004302978516,-3.82550048828125,0.850518,26.160416692029685,VS,1,PS1,0.18,0.0,0.0,0.0,0.0,0.0,3.82,AT,VS,"The transient is synonymous with <em>129253096004484900</em>; an r=20.63 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19aaynnts,309.5541072933333,-24.80371688,18.6717,18.2149,18.1802,18.4405,0.456764,-0.2602996826171875,-0.398287,0.20905,0.0797508,21.0506,-2.3789005279541016,-2.6736011505126953,0.862863,8.19749999186024,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,4.95,AT,VS,"The transient is synonymous with <em>78233095540775839</em>; an r=20.67 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19addjcde,309.55410760769234,-24.803715876923075,18.0767,18.6505,18.1463,18.4083,-0.973301,-0.26200103759765625,-0.0202458,0.0193765,0.351475,21.0506,-2.9738998413085938,-2.2380008697509766,0.862863,10.281041692011058,VS,1,PS1,0.4,0.0,0.0,0.0,0.0,0.0,4.95,AT,VS,"The transient is synonymous with <em>78233095540775839</em>; an r=20.67 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18achegjv,303.1576018,3.5111333666666664,19.6241,19.4512,19.8383,19.6289,0.172913,0.20940017700195312,,0.0018934,0.0585,19.9159,-0.29179954528808594,-0.515899658203125,0.951875,31.238171292003244,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,4.62,AT,VS,"The transient is synonymous with <em>112213031576493846</em>; an r=19.92 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18aawrmvo,296.85136754999996,48.98258215,18.4509,18.6519,18.4509,18.6519,-0.20097,-0.20100021362304688,,,9.76325,20.8266,-2.375699996948242,-0.8872013092041016,0.908083,48.1060879919678,UNCLEAR,3,PS1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>166772968513269764</em>; an r=24.58 mag uncertain found in the PS1 catalogue. Its located 0.06"" N, 0.07"" E from the uncertain centre."
ZTF18aamiymp,251.77773040000002,62.41414322000001,18.0113,18.1782,18.2873,18.3533,-0.166874,-0.06599998474121094,0.0148351,0.0166862,0.0362254,20.0289,-2.0176010131835938,-0.13680076599121094,0.998333,5.313032391946763,VS,1,SDSS/GSC/PS1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671938729443379"">SDSS J164706.64+622450.9</a></em>; a V=19.13 mag stellar source found in the SDSS/GSC/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF17aaawcrh,320.33353049375,33.851603893749996,16.0763,16.0309,17.3839,19.2695,0.0453815,-1.8856010437011719,0.348469,0.47634,0.111627,20.6068,-4.530500411987305,-3.860401153564453,0.9975,4.273564791772515,VS,1,PS1,0.25,0.0,0.0,0.0,0.0,0.0,4.21,AT,VS,"The transient is synonymous with <em>148623203335712602</em>; an r=20.05 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18abcwcew,297.587900915,41.876453655,18.1138,18.5938,19.2708,18.8518,-0.480003,0.41899871826171875,0.474856,,0.27187,20.248,-2.1341991424560547,-1.198699951171875,0.967643,4.293286991771311,VS,1,PS1,0.39,0.0,0.0,0.0,0.0,0.0,4.83,AT,VS,"The transient is synonymous with <em>158252975879732421</em>; an r=19.30 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF19abyfauh,295.35019891666667,39.52806973333333,17.8714,17.759,17.0896,17.759,-0.0699005,-0.6694011688232422,-0.0623781,,0.138958,20.6535,-2.7820987701416016,-2.767599105834961,0.906292,35.20553239202127,VS,1,PS1,0.3,0.0,0.0,0.0,0.0,0.0,4.65,AT,VS,"The transient is synonymous with <em>155432953501894413</em>; an r=21.03 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18aakgpni,264.71250103333335,29.386448533333333,19.1149,18.9183,18.955,18.9183,-0.123201,0.03669929504394531,-0.0161364,,0.130149,20.6501,-1.5352001190185547,-1.530099868774414,0.970708,10.328703692182899,VS,1,PS1,0.29,0.0,0.0,0.0,0.0,0.0,4.53,AT,VS,"The transient is synonymous with <em>143262647125174387</em>; an r=20.57 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18adivvof,264.7124788,29.386448424999998,19.1149,19.1484,18.955,19.0333,-0.0334568,-0.07830047607421875,-0.0161359,-0.0115607,0.332989,20.6501,-1.5352001190185547,-1.3000011444091797,0.970708,10.291574092116207,VS,1,PS1,0.41,0.0,0.0,0.0,0.0,0.0,4.53,AT,VS,"The transient is synonymous with <em>143262647125174387</em>; an r=20.57 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18abpnewe,297.6647938333333,5.938856933333334,16.9733,17.1273,17.549,17.9791,-0.154011,-0.4300994873046875,0.00952816,0.232519,0.140329,19.0427,-2.069398880004883,-1.8726005554199219,0.932042,17.179155092220753,VS,1,PS1,0.25,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>115122976648017157</em>; an r=18.95 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18admxseo,297.66480340000004,5.938851716666666,17.1063,17.1632,17.7621,18.8196,-0.0568733,-1.0574989318847656,0.120936,0.134489,0.0971225,19.0427,-1.9363994598388672,-1.836700439453125,0.932042,31.138911991845816,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>115122976648017157</em>; an r=18.95 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abpjpbr,63.4947387,26.57953725,20.1481,20.2256,20.1481,20.2256,-0.0775261,-0.0774993896484375,,,0.0983419,20.2609,-0.11280059814453125,-0.6906013488769531,0.992208,9.075833292212337,VS,1,PS1,0.15,0.0,0.0,0.0,0.0,0.0,4.66,AT,VS,"The transient is synonymous with <em>139890634946595935</em>; an r=20.43 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19aayvpky,317.3716694833333,-20.7311381,18.6589,18.9065,17.7438,17.8166,-0.247551,-0.07280158996582031,-0.697347,-0.748496,0.302161,19.505,-0.846099853515625,-0.6618003845214844,0.978667,4.306562492158264,VS,2,2MASS/GAIA,0.3,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>21092919-2043516</em>; a J=16.72 mag stellar source found in the 2MASS/GAIA catalogues. Its located 0.55"" S, 0.21"" E from the stellar source centre."
ZTF18abznndg,296.6376535,6.6321350500000005,18.6845,18.6749,18.6845,18.6749,0.00955963,0.009599685668945312,,,0.103518,17.2023,1.4822006225585938,-3.1091995239257812,0.681684,10.211747691966593,VS,1,GSC,0.27,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1WQ075299</em>; a V=17.82 mag stellar source found in the GSC catalogue. Its located 0.3"" from the stellar source core."
