oid_ztf,ra,dec,ra_error,dec_error,parallax,parallax_error,pm,pmra_error,pmdec_error,nu_eff_used_in_astrometry,astrometric_sigma5d_max,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,distance,absmag_g,absmag_bp,absmag_rp
ZTF18adkwcwx,289.7450833,35.92805556,0.04939117,0.059071604,0.9415603815495254,0.06567487,13.02975,0.063900806,0.07584396,1.6685202,0.10725279,405.0,2051.490010617119,18.629732,17.407194,44.0,1355.7890016559556,42.71635,17.508062,43.0,1170.409551062993,36.029736,17.077051,0.4310112,0.100868225,0.33014297,68.10258980325398,10.43716593171968,300.4229577976631,57.3002504024384,1062.0667772302618,7.276435018672332,7.377303243769989,6.946292043818817
ZTF19aapcvao,145.7178333,-19.61461111,0.25411525,0.23180962,1.5718875457354513,0.28645816,25.738626,0.370251,0.28563544,1.658368,0.5342311,271.0,321.73828900662863,2.686557,19.41861,29.0,195.59409667847612,9.074718,19.610153,29.0,174.85452545165992,8.348231,19.141203,0.46895027,0.19154358,0.2774067,253.48834329753987,24.655420648515342,155.58748157704923,-31.26832667699368,636.1778250060008,10.400716984103228,10.59226056320479,10.123310291598346
ZTF17aacbiid,117.7812917,30.10791667,0.1278831,0.18428327,0.742456985374561,0.2877869,11.23901,0.43692172,0.2470132,1.6921179,0.6253283,299.0,252.24447867762007,1.5740222,19.682814,33.0,169.84657632268923,6.985179,19.763401,33.0,127.23720968512222,6.4908533,19.48636,0.27704048,0.08058739,0.1964531,190.51245905702558,25.27657692779413,114.09165393835794,8.962657282432962,1346.87937442667,9.036170132634178,9.116757519719139,8.839717038151756
ZTF17aaahels,85.38916667,38.93625,0.15761837,0.12307203,0.0808503670010583,0.19233213,1.3732347,0.16196057,0.11215152,1.5294411,0.2317895,403.0,738.3554716551992,14.195201,18.516703,45.0,452.93472007560274,42.54563,18.698454,45.0,646.6248768066076,41.18852,17.721264,0.97719,0.18175125,0.79543877,171.0289057097414,4.515963977511065,86.2785119044081,15.556509995133132,12368.527652903671,3.055112630095806,3.236863881316509,2.259673863616314
ZTF18acskbbh,73.65254167,63.71683333,0.25601035,0.23095347,0.36495817278936116,0.4040564,0.8825025,0.34345326,0.32831368,1.5407124,0.52688867,657.0,221.914927670528,2.0814114,19.821901,67.0,128.9475922988494,6.3571486,20.06251,68.0,170.1727226792801,6.9529653,19.170671,0.8918381,0.24060822,0.65122986,146.2542717035093,12.505807006299815,80.52147080347859,40.81446786232135,2740.040022551184,7.633116789341695,7.873725004673727,6.981886930943258
ZTF19acdaehr,125.658625,-19.66813889,0.4562521,0.32797927,-1.8759838753301576,0.6201298,0.97308683,0.65786064,0.4073331,,1.0257167,204.0,202.5916903788256,14.092886,19.920813,20.0,204.54838779978863,38.27935,19.561552,20.0,152.58379297996782,28.494581,19.289124,0.2724285,-0.35926056,0.6316891,241.1558780550409,9.8622562013941,134.01822831674878,-37.81676685037381,-533.0536222354301,,,
ZTF17aaagrxo,108.2755417,-8.756111111,0.087808445,0.08775179,2.46371408345324,0.08214394,17.781757,0.09184054,0.089644976,1.5251855,0.16583382,226.0,2172.975738432952,82.88583,17.34473,27.0,1265.5294797594147,132.11429,17.58286,27.0,1628.909181628499,162.64236,16.718153,0.86470795,0.23813057,0.6265774,223.18736827465477,0.7798830427249398,111.16524076760832,-30.862441432249796,405.89125447477255,9.30268190767989,9.540812477137898,8.676104530360554
ZTF17aaapwae,317.8730417,44.98988889,0.0719268,0.08990141,2.309606364988949,0.102011845,8.547658,0.09759203,0.11784199,1.5011785,0.16756946,393.0,980.8471722965684,25.14569,18.208363,35.0,545.7021690914628,53.887978,18.496153,35.0,853.5258659400494,49.073296,17.419853,1.0762997,0.2877903,0.78850937,87.50455577424675,-2.222207036268886,343.635146256999,56.8609006085966,432.9742137703127,10.026052418026152,10.313842716488066,9.237543049129668
ZTF18acvgcfw,135.5427083,-11.50880556,0.06145678,0.056982294,1.1863585653270416,0.075306,14.89783,0.07043571,0.0659304,1.4420588,0.10736213,423.0,1886.7744886718654,4.173528,17.498066,48.0,783.5128316039653,9.797195,18.103426,48.0,1634.9588783274592,13.011422,16.714128,1.3892975,0.60536003,0.78393745,239.85556213799086,22.330488742332733,141.80453783059954,-27.1322918121818,842.9154803837333,7.8691457992249045,8.474505830352834,7.085208345001272
ZTF18abcsjbm,252.419125,-17.836,1.056451,0.4157075,1.6548084651153254,1.2108668,8.022568,1.2186679,0.595939,,1.8181331,216.0,129.23792174398838,2.5948718,20.408892,22.0,71.185016830584,8.168702,20.707571,24.0,134.99046658483044,10.07158,19.422138,1.2854328,0.29867935,0.98675346,1.963890338472581,16.832075501376202,253.2343696214043,4.585849943962845,604.2995434703126,11.502630347094048,11.801309698900688,10.51587688334893
ZTF18abcorld,292.8714583,45.98502778,0.01213747,0.014320262,2.8992775007246956,0.014255223,39.314754,0.01701485,0.020076213,1.693142,0.028229956,370.0,160263.072864742,1876.6,12.675283,42.0,106409.0342113465,4493.5054,12.771096,46.0,84773.73833810387,2868.9014,12.427242,0.34385395,0.0958128,0.24804115,78.3828720903641,12.733230897855213,311.8682014410344,66.13162744791437,344.91351716075565,4.986732358498461,5.082545156044848,4.7386912055443595
ZTF19abqivpg,293.0727083,-7.027555556,0.8078719,0.7277363,1.815598142409445,0.8242361,16.848242,1.3333099,1.2672697,,2.4666,144.0,169.10653337670917,5.2138853,20.116966,15.0,100.85476513735823,13.690242,20.329302,15.0,134.23147170587623,20.616243,19.428259,0.90104294,0.21233559,0.68870735,31.252262001634058,-12.263575487890662,293.6916951857316,14.534193706347489,550.7826741180289,11.412064896218059,11.62440048276591,10.723357544533489
ZTF18adblsmk,315.0741667,62.463,0.39724216,0.27269047,1.0931156066280017,0.45780846,4.709042,0.63658214,0.48401803,,0.9904026,268.0,214.73032431578406,7.9760237,19.857634,35.0,104.01260491614985,10.8485565,20.295828,35.0,205.02660335774817,17.962019,18.96837,1.3274574,0.43819427,0.88926315,99.47751399951147,10.659959596311985,9.225758655139177,70.63267481941509,914.8163231195273,10.05096406497368,10.489158339876024,9.161700911897508
ZTF18abuxnlr,17.81558333,70.38783333,0.27300918,0.22790399,-0.03412913329348458,0.3328018,1.3413299,0.30034134,0.2956045,,0.4331988,365.0,254.0330454873521,5.5986686,19.67514,39.0,127.22795131377,11.389913,20.077085,36.0,198.92538926430913,16.307001,19.00117,1.0759163,0.4019451,0.6739712,124.60825228375572,7.580636432835278,55.726688682788165,55.42723533342945,-29300.480366751795,,,
ZTF20adbxeen,133.7809167,-21.30263889,0.0686477,0.061662793,1.005258227997968,0.08221959,8.035256,0.08503158,0.07914708,1.564689,0.12437244,581.0,775.7107822429712,20.239603,18.463118,69.0,549.6739556559169,55.054752,18.48828,72.0,630.3519358323418,55.063625,17.748938,0.73934174,0.025161743,0.71418,247.05611573351666,15.095401829195769,143.75098367251348,-36.933313344628814,994.7692763396325,8.474505781848697,8.49966752501276,7.760325789172915
ZTF17aacqidh,99.37120833,25.68122222,0.3048992,0.40121645,1.6560291383078454,0.5756506,12.713294,0.42786124,0.32461065,,0.7241546,146.0,502.4758261391957,29.244072,18.93458,13.0,347.6277987730048,44.872574,18.985756,15.0,434.6980871331329,64.34189,18.152426,0.83333015,0.05117607,0.7821541,188.3927639133944,8.557679648890103,98.44661083984988,2.516243712650989,603.8541091262528,10.029919719503708,10.0810957906707,9.247765636251755
ZTF19abfvrvw,58.73970833,40.92277778,0.3844403,0.31762612,2.17153420481806,0.47758093,8.492203,0.6922713,0.48137724,1.3749243,0.97453594,371.0,240.25252055958086,2.900584,19.735697,41.0,94.3830979998343,7.7567425,20.401306,41.0,221.27078312284132,11.63897,18.885586,1.5157204,0.66560936,0.850111,156.3256492988659,-9.756334492631703,65.31722061991675,20.1248311700559,460.50391367599207,11.419530165207856,12.085139524949067,10.569419157517427
ZTF18aaaxwqg,123.46675,28.22147222,0.102172166,0.07496082,0.9224141575261456,0.12370476,10.441982,0.113723084,0.076463886,,0.1616781,270.0,926.1994020844553,52.230522,18.270605,28.0,781.1915235880617,134.14513,18.106647,28.0,656.0509454654264,88.35864,17.705551,0.40109634,-0.1639576,0.56505394,194.21411586708206,29.447816554361506,119.39563774476112,8.133321956045751,1084.111721227192,8.095234887466182,7.931277291640987,7.530180947646846
ZTF20aaqfmms,282.4256667,85.03972222,0.39248663,0.43517864,-0.1697138281607381,0.43809026,2.040708,0.62795657,0.57302314,,0.9955265,322.0,146.1889940357157,1.1461574,20.27508,31.0,73.0614835951484,6.070288,20.679321,35.0,123.44644144986678,7.838589,19.5192,1.1601219,0.40424156,0.75588036,117.36044090035507,27.055852595055317,86.66023378007709,71.37591272336624,-5892.271777953694,,,
ZTF18aazfnoc,305.253875,37.2755,0.044954766,0.055116534,0.7491636943755804,0.06350256,2.5791557,0.05694943,0.06729678,1.3931093,0.09416106,382.0,2337.9510671925873,31.334782,17.265278,48.0,756.8156312649174,41.786747,18.141068,44.0,2166.9100541241223,91.64737,16.408293,1.7327747,0.87578964,0.8569851,75.56247588394005,0.36431571000514024,322.27821483778007,54.50296697213711,1334.8217585924112,6.638161475723155,7.51395111805714,5.781176383560069
ZTF19aamgcve,136.478125,-5.602361111,0.36610082,0.22266567,1.370343348754881,0.31026202,5.48609,0.26512158,0.19599098,1.7331197,0.49703768,227.0,157.3822477761435,1.9100568,20.194977,28.0,143.28455004960452,15.748141,19.948044,27.0,67.01357168980614,8.861657,20.18249,-0.23444557,-0.24693298,0.0124874115,235.12762572327355,26.47992252818086,140.7335682050046,-21.23425049876669,729.7441191717522,10.879123787631547,10.63219080423311,10.866636376132524
ZTF19aadqrmz,106.7834583,-0.944777778,0.9475932,0.78342766,1.854862460633864,0.97721905,15.261307,1.2263029,1.1776308,1.7163961,1.8999271,136.0,127.60158131056897,1.3072143,20.422728,16.0,80.55490285091433,7.682655,20.573313,13.0,55.32083596138482,8.654981,20.390675,0.18263817,0.15058517,0.032052994,215.56497610979886,3.0597171899067566,108.32492616322902,-23.322667464196375,539.1235313793935,11.764286144345377,11.914871318905924,11.732233150570963
ZTF18abcrbmk,13.49091667,65.75630556,0.5794832,0.48375198,2.6914237064687705,0.7353442,18.894564,0.6878077,0.71078205,1.4687581,1.0451509,311.0,114.93836962513457,0.8767736,20.536203,31.0,66.73903292268467,6.0543494,20.777592,29.0,68.5204626541921,5.5756745,20.158344,0.61924744,0.24138832,0.37785912,123.1916023690887,2.885803481525535,48.45414808500788,52.98344134683845,371.5505654485114,12.686113751508987,12.927502072431839,12.308254635908401
ZTF18abjgdih,306.3454167,15.76591667,0.087656856,0.06767224,0.6737445314929819,0.10246049,9.968275,0.12003666,0.09241999,1.5164188,0.1702416,316.0,1226.318253462484,24.115408,17.965858,34.0,688.807901940845,57.487923,18.243298,33.0,981.6873588601221,48.958466,17.267963,0.97533417,0.27743912,0.69789505,58.20385518318641,-12.558954414025207,313.4009678243475,33.89179654398856,1484.2421025430122,7.108334725570488,7.385773843002129,6.41043967552166
ZTF17aaaiapl,99.09533333,65.90416667,0.076879874,0.11210503,2.251493253725571,0.16677392,20.64579,0.1834725,0.21189272,1.6639246,0.3058487,685.0,657.5472131681992,17.057514,18.64255,73.0,458.7078677475658,37.527798,18.684702,71.0,484.08135717448897,34.989403,18.035599,0.64910316,0.042152405,0.60695076,149.22146819173,23.103793734349225,95.0318901711623,42.62361816261421,444.14967637379715,10.40490276477149,10.447055169556647,9.797952004883795
ZTF18abydmyu,86.9515,28.58644444,0.036194343,0.029640112,1.7304275391211699,0.04030167,16.830608,0.045860123,0.029383868,1.6447139,0.07007286,285.0,10342.195193571015,115.56231,15.650835,32.0,6579.048016518506,200.94708,15.793135,32.0,5985.372607768135,117.13561,15.305167,0.4879675,0.14229965,0.34566784,180.54766183867548,0.2279975604199011,87.31252959767517,5.175570664890876,577.8918662539714,6.84160212785053,6.9839017799501395,6.495934288800237
ZTF20aaphqqz,125.4948333,-15.62588889,0.22649318,0.2357258,1.713986416867995,0.27786425,12.305604,0.29455242,0.26035732,,0.4930352,281.0,260.9972402187128,3.0243833,19.645777,27.0,159.2893752912807,10.996867,19.833075,27.0,161.29164392343296,11.146707,19.228867,0.604208,0.18729782,0.41691017,237.6264856549301,11.949152990641347,132.4062804177862,-33.9877899873324,583.4351953776401,10.815813628008959,11.00311144905388,10.39890345650017
ZTF20aavhqhx,206.95725,-26.97752778,0.8472557,0.329281,0.6167846060325903,0.6309518,11.284314,0.74891955,0.49287865,1.6069138,1.2817146,164.0,261.2956532060967,21.597292,19.644537,19.0,258.9826556085485,55.86169,19.305365,18.0,227.34803531155822,36.786816,18.856167,0.44919777,-0.33917236,0.78837013,318.1517910761413,34.22210608442075,214.75218553061595,-14.80364492088505,1621.3115408836272,8.595204601422772,8.256032238141522,7.806834468976483
ZTF18abtrvgp,38.49229167,41.62397222,0.20968673,0.23108979,1.3896748301623028,0.20293577,9.820421,0.30257174,0.35156122,1.5992273,0.53970945,179.0,537.5814197320512,28.596745,18.861256,19.0,396.3285982838551,63.694065,18.843403,20.0,417.5765335877282,55.68394,18.196054,0.6473484,-0.017852783,0.6652012,142.7267103660894,-17.27322064888504,49.74868212794381,25.109880956240556,719.5927984701343,9.575821603904199,9.557968820701074,8.91062041677041
ZTF18abmntlf,312.7343333,31.95019444,0.10008012,0.13099113,0.03333501734708209,0.17073987,5.5134063,0.13332538,0.18065123,1.6501027,0.2572973,473.0,579.8186480149037,3.795661,18.779137,52.0,372.9692381562389,8.196237,18.909359,55.0,352.8926511071971,9.744511,18.37879,0.5305691,0.13022232,0.40034676,74.98387673306672,-7.750151538793364,327.89180741990134,47.17419067830125,29998.484464191617,1.3936400850272683,1.523862405583909,0.993293329045823
ZTF18abudroz,302.8997917,2.909805556,0.13938695,0.05963467,0.4234167235010501,0.12703697,11.871835,0.2247591,0.11639265,,0.3472755,236.0,2503.6110847381883,63.25649,17.19095,2.0,1999.6901824844012,1228.638,17.086136,2.0,1887.4047002614684,1816.0731,16.558233,0.5279026,-0.10481453,0.63271713,45.03732309903963,-16.346249775155055,305.90877280402617,22.341484135720044,2361.7394979854166,5.324790429462549,5.219975900043604,4.69207329689419
ZTF18abjqksf,315.0106667,30.19147222,0.07216414,0.09081831,0.26858060093369346,0.11608801,3.4053166,0.0899051,0.09308426,,0.15297024,665.0,375.7172704771247,3.8076627,19.250214,74.0,205.6939346852083,13.238062,19.555489,73.0,301.8119308504577,17.415894,18.548555,1.0069332,0.30527496,0.70165825,74.86225409421499,-10.37303257935646,329.4633962685874,44.78630549430791,3723.2770964231986,6.395586829049499,6.700861792428405,5.693928580148132
ZTF18acaifjj,16.048375,-3.228388889,0.3302968,0.23384596,0.9105468593272052,0.37158644,20.13454,0.72754395,0.44660836,,1.0070487,249.0,248.93796110948423,4.92627,19.69714,25.0,145.74391928567118,12.361334,19.929565,25.0,194.41724136662765,16.574291,19.026058,0.90350723,0.23242569,0.67108154,130.75147622528138,-65.9063068032749,13.526995810013736,-9.291686147086379,1098.2411171445815,9.493651243657386,9.726076933354651,8.822569700688636
ZTF18aaxjjwu,299.5602917,32.545,0.0192988,0.022927575,0.7707620556119922,0.027664486,4.672593,0.026341671,0.031237226,1.6126251,0.044295147,482.0,9988.456602061815,63.61731,15.688621,51.0,5730.82854181941,140.25189,15.942999,51.0,6182.327380785288,118.59667,15.270016,0.67298317,0.25437832,0.41860485,69.05348871460522,1.70217940720163,312.1931319989681,51.7427369335181,1297.4172673899868,5.123222198925715,5.377600517712336,4.704617348156672
ZTF18abjhbor,295.5825833,3.724305556,0.3139725,0.2609708,1.517323264270117,0.469103,13.723638,0.37086293,0.3042067,1.6397071,0.52770996,264.0,267.173371442383,5.654741,19.620384,31.0,186.02778165234756,17.619017,19.664598,29.0,171.70448249020166,11.879972,19.160942,0.5036564,0.04421425,0.45944214,42.15304502396123,-9.554078533551712,298.3094935985036,24.68425728378489,659.055340116355,10.52577479965051,10.569989048307736,10.066332660978635
ZTF18accpkwc,292.4239583,77.269,0.4238982,0.40710145,1.1917460132084965,0.42046937,12.591778,0.78884566,0.5552306,1.5349613,1.1001616,263.0,144.2515878803422,2.5458472,20.289566,25.0,91.5691490202832,9.338265,20.43417,28.0,102.43996490325372,7.7792115,19.721722,0.7124481,0.14460373,0.5678444,109.13298332919267,24.342201241456955,67.3139180619445,77.41081076459244,839.1049677671962,10.670484578740577,10.815088307988624,10.102640187871437
ZTF17aaaeiey,330.6795417,59.05572222,0.2091064,0.22711305,0.4382484575235238,0.27577388,3.051864,0.33185345,0.28441527,1.3367146,0.47755876,404.0,346.9865007072869,0.9511188,19.336586,47.0,97.62718159518423,4.3789654,20.364614,47.0,357.28466274239616,5.3196087,18.36536,1.9992542,1.0280285,0.97122574,102.70523306397426,2.9782168791445685,13.801825257188167,62.505613729016666,2281.810655195114,7.545187979578227,8.573216467737407,6.573962241052836
ZTF19accsxgq,110.8334583,-1.623416667,0.32361323,0.33231524,-0.2582337028641663,0.4553856,0.95691204,0.37679055,0.343167,1.4725691,0.5364302,184.0,311.9712492514058,3.1978238,19.45208,21.0,157.08360484049564,14.111935,19.848215,18.0,255.87222138002505,13.046679,18.727839,1.1203766,0.39613533,0.72424126,218.03734128500136,6.343820325818476,112.79620986349191,-23.429021703129475,-3872.461219850961,,,
ZTF19aaniokz,306.8225,43.68958333,0.025097437,0.04752958,2.2495940444443474,0.040273968,50.8103,0.032895572,0.06800862,1.6004003,0.094331354,335.0,4089.377206118171,254.58127,16.658224,36.0,2362.414139339565,439.61008,16.905151,44.0,2947.1700984311838,448.80936,16.074383,0.8307686,0.24692726,0.5838413,81.50060082944243,3.0723478403083333,329.3991304050592,59.76834374979705,444.52464766681993,8.418744873804103,8.665672135156642,7.834903549951564
ZTF18abthwkz,300.6582083,15.05336111,0.09932067,0.1525015,1.2380223631901228,0.20058276,4.3680134,0.14997722,0.2452215,1.434697,0.37216365,341.0,293.62838389269734,3.5174148,19.517872,32.0,131.15537574623633,9.642677,20.044077,31.0,226.94928562423243,11.156317,18.858074,1.1860027,0.52620506,0.65979767,54.62367772476154,-8.29577925950244,306.77416127905286,34.66118674095567,807.7398516640772,9.981514305159823,10.507719368026034,9.321716636702792
ZTF18abmsntg,19.60191667,58.80208333,0.20505126,0.38650244,0.36587275216205695,0.43893433,6.0195456,0.33024284,0.4639037,,0.6871685,541.0,186.57731180883252,2.9970791,20.01022,54.0,149.5295574409514,15.94199,19.901724,54.0,176.14059886351538,13.566756,19.133247,0.7684765,-0.10849571,0.8769722,126.4266139175589,-3.8865696334256397,45.679531990388064,45.698399356453784,2733.1906901803595,7.826869910198354,7.718374197918081,6.949897711712026
ZTF18aalafea,262.75925,34.44255556,0.10035501,0.11526576,0.33875560148275824,0.12520115,6.8605967,0.118409865,0.16534442,1.537074,0.23061305,337.0,644.4799963593155,3.7176723,18.664343,37.0,349.0998365830526,12.462634,18.981169,36.0,452.99145670664393,14.159206,18.10767,0.8734989,0.31682587,0.55667305,58.715999132656975,30.672689747996053,258.8141475794916,57.600982380278985,2951.9807071024843,6.313775306272987,6.630601172972206,5.757102256346229
ZTF17aabumpu,347.608625,66.55877778,0.018110191,0.017261397,1.6763855674746841,0.020069204,9.511134,0.028867513,0.024933003,1.5572408,0.041478906,400.0,14539.97901140923,573.177,15.280957,47.0,7214.715289443844,1002.5836,15.692994,46.0,11030.085468242407,1074.8661,14.641448,1.0515461,0.4120369,0.6395092,113.11384828091127,5.631817073672454,36.41629843941737,61.12994905460278,596.5214801427843,6.402826787992279,6.814863683744232,5.763317586942474
ZTF18acvvedi,109.106375,4.280055556,0.09113436,0.08250141,0.512821113969949,0.09775294,5.2447925,0.104612134,0.0861507,1.4054798,0.15101771,221.0,1686.1635335716385,8.574706,17.620117,24.0,616.5493747765524,12.4278,18.363623,24.0,1523.7054736411076,20.114431,16.790644,1.572979,0.7435055,0.8294735,211.9527685922618,7.504433218700981,110.05345290046252,-17.83900568453349,1949.9977141319484,6.169946676175776,6.91345215408105,5.340473180692378
ZTF18abmrtzm,33.97820833,63.27983333,0.17794092,0.23491126,0.2752533221989558,0.28889713,0.7737071,0.16520442,0.2786301,,0.40211588,662.0,281.2246929148111,8.20594,19.564734,72.0,180.87134458744438,16.491344,19.695118,75.0,261.2530648494995,18.20324,18.705242,0.9898758,0.13038445,0.85949135,132.26058233840203,1.9483948166104155,57.52585844218615,46.01731476659713,3633.017004158773,6.763396352441035,6.8937807976314645,5.903905004174433
ZTF18abbnxlu,298.72625,15.63322222,0.28745788,0.22566812,0.9489081548447066,0.3498924,10.565343,0.3934316,0.30195534,1.5338767,0.56226677,233.0,311.11629921434184,9.15589,19.45506,28.0,168.54932200021395,16.546295,19.771725,25.0,221.42960667358471,27.229927,18.884806,0.886919,0.31666565,0.5702534,54.163830493922795,-6.3986392091542585,304.7332174365202,35.67300028288568,1053.842771710245,9.341179946239965,9.657845595654027,8.770926574047582
ZTF18aboksce,299.4970833,46.28,0.035038702,0.035922352,0.551383734552115,0.039112747,5.420369,0.043127652,0.042039126,1.639834,0.060278997,406.0,4556.563408926537,34.151558,16.540773,43.0,2830.0136024588496,73.37896,16.70907,43.0,2604.812032882844,57.294834,16.208454,0.5006161,0.16829681,0.33231926,80.85435057625176,8.826157023397313,322.15124380878166,64.47147674476449,1813.6189686703267,5.248043144547264,5.416339958512108,4.915723884903709
ZTF18aaptbzk,292.2086667,46.46408333,0.24329334,0.34041092,1.005576520602467,0.30544356,5.9978566,0.43731868,0.41766632,1.4357196,0.6628703,294.0,172.75674083999974,2.2308655,20.093779,33.0,80.44375684430997,6.5769367,20.574812,33.0,158.00768761092453,10.48199,19.2512,1.3236122,0.48103333,0.8425789,78.6212544855628,13.35447126890884,311.2651829074676,66.7495162612289,994.4544045249526,10.105854232088411,10.586887557283724,9.263275344148958
ZTF18abcgont,286.3688333,-4.766944444,0.1253897,0.119641356,0.6694124508452399,0.14983387,0.6976205,0.18139672,0.17609686,1.5620575,0.29482615,184.0,1155.2401754779264,18.574896,18.030685,13.0,736.9612254954299,29.557442,18.169931,12.0,1034.96182009932,35.891006,17.210585,0.9593468,0.13924599,0.8201008,30.275707054658298,-5.289184642783247,287.1458981238562,17.703329484298116,1493.8473264686675,7.159154353941677,7.298400340880153,6.339053569639919
ZTF18acvvqao,82.81258333,57.15633333,0.2958269,0.22547694,0.02822780875078806,0.3509466,0.36348018,0.39197206,0.27397332,,0.544503,621.0,248.87768020629673,5.184482,19.697401,65.0,128.09847679578573,9.259386,20.069683,66.0,202.37399183221797,15.139572,18.98251,1.0871735,0.37228203,0.71489143,154.3985320280446,12.57031309268322,85.31430151755038,33.83389974467374,35426.058353611385,1.9507868784409155,2.3230689066391577,1.2358954447250952
ZTF18admfsrt,265.1642083,0.341638889,0.13849144,0.13882907,0.5082271153414778,0.1982968,1.6267068,0.1997542,0.17914249,1.6615843,0.30297315,354.0,450.34788827837957,16.316183,19.053497,39.0,312.07075295097815,37.181824,19.10291,39.0,314.4830022432409,32.72731,18.503902,0.59900665,0.049411774,0.5495949,24.967301783715243,15.856563266565592,264.7180101278385,23.692300659654325,1967.6242565847751,7.583786475256584,7.633198248938225,7.034191596106194
ZTF18abmolxg,30.90808333,51.13525,0.40585673,0.37462732,-0.2650563065585999,0.425,2.5895078,0.48133513,0.41429874,1.4546397,0.74595636,258.0,208.7581023352785,10.976868,19.888258,28.0,158.388098550522,27.942574,19.839235,34.0,212.62500051659939,29.689032,18.92886,0.9103756,-0.049022675,0.95939827,134.32212009792826,-10.132893757886784,48.35543409630122,35.88561782858558,-3772.7832738019206,,,
ZTF18abyyqqb,97.098875,0.977055556,0.46320808,0.596286,0.5172077497575452,0.72406733,6.981915,0.57548124,0.43684638,,0.82360035,167.0,206.13654660217196,2.0804405,19.90198,20.0,101.4293855210227,12.070152,20.323133,21.0,154.94878059325833,9.247018,19.272425,1.0507088,0.42115402,0.62955475,209.4266272953088,-4.677206727891136,97.67345975630312,-22.27336072344251,1933.4590413016363,8.470304564689211,8.891458586906008,7.840749816154055
ZTF17aaawguy,304.684625,39.43936111,0.046248976,0.048600145,0.6431281757875525,0.057600725,6.0943613,0.060449775,0.06864241,1.3087659,0.100450106,415.0,2537.1543265092923,34.275562,17.1765,44.0,583.6904401589916,33.29915,18.423086,43.0,2912.0189243023906,115.560104,16.08741,2.3356762,1.2465858,1.0890903,77.09500806071918,1.956139218938739,323.10091073807257,56.66292330246252,1554.8999991726914,6.217988003793968,7.4645738497412335,5.128897656503929
ZTF19aasgjty,280.6469167,5.908027778,0.61339206,0.63522965,1.6664247892303046,0.75789165,1.7752105,0.76483047,0.7318163,1.380668,1.1117911,167.0,144.41575858582107,1.9180764,20.28833,17.0,57.61096874998167,9.750416,20.937279,17.0,125.61667116359934,10.430412,19.500277,1.4370022,0.64894867,0.7880535,37.19535580003613,4.652514214703431,282.1175593505093,28.90053825480729,600.0870885159385,11.397258665229403,12.046207334662997,10.60920515265616
ZTF18abtgdwr,27.52979167,30.36780556,0.16702937,0.16324581,2.3080396533412406,0.18160614,7.118215,0.2510003,0.21366002,1.645143,0.36920142,253.0,554.5168087376954,7.8106666,18.82758,25.0,368.4131714257602,20.31201,18.922705,25.0,419.624127133619,20.797068,18.190744,0.7319603,0.0951252,0.6368351,137.67223790789186,-30.81877957629751,36.54039734882216,17.770238476165815,433.2681193550323,10.64379582807377,10.738921026438028,10.006960729807169
ZTF18aarkacj,283.289875,59.75197222,0.07320283,0.11593437,1.558480795053802,0.09271247,17.184906,0.07232927,0.16538078,1.6821029,0.23352,259.0,752.8431183337689,7.9902153,18.495605,29.0,522.3886916995899,29.261324,18.543558,28.0,419.05865560353755,17.496792,18.19221,0.35134888,0.047952652,0.30339622,89.75801773870091,22.987749709885506,317.4823923245239,80.96083399997444,641.650511943253,9.459112743220938,9.507065395198477,9.155716518245352
ZTF18acckvtm,96.31770833,73.57752778,0.016430857,0.020246617,1.0491430678685325,0.024462832,1.856584,0.019107316,0.025922103,,0.03709806,587.0,21846.285712667443,142.2708,14.8389225,67.0,14129.710312759427,347.55298,14.963209,65.0,12144.276971014157,209.81293,14.536966,0.42624283,0.12428665,0.30195618,140.85594174363658,24.124155154841716,92.78576728882192,50.19934856330175,953.1588499475358,4.943096077656223,5.0673827292675515,4.641139900898411
ZTF17aabxrbe,191.1095,61.58738889,0.08300347,0.08814878,1.4500125581644001,0.10451597,10.423426,0.110285014,0.12403693,1.6513436,0.18300176,410.0,1035.7600881787139,13.245363,18.14922,45.0,664.667060118899,35.882668,18.282032,43.0,662.0322344727807,33.67192,17.695698,0.5863342,0.1328125,0.45352173,124.40278571002621,55.52089551489784,150.35289343938388,57.504615917461024,689.6491994979133,8.95607833072772,9.08889083072772,8.502556602212096
ZTF19aatihre,327.2989167,53.42352778,0.7129528,0.29436874,-0.15977294161985744,0.61790866,6.8378386,0.92239356,0.5685821,,1.3223393,184.0,138.10254591775387,3.4565878,20.336863,15.0,49.86745008304702,8.294772,21.094,18.0,169.52861890061314,22.001669,19.174788,1.9192123,0.7571373,1.162075,97.75151600067593,-0.29429632151546203,2.748008417154506,59.866042182838875,-6258.882072655753,,,
