Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
SDSS J004849.86+332832.9,000-BPQ-706,00 48 49.87 +33 28 33.0,And,CV,--,20.0 - 22.1 g,12.207791666666669,33.475833333333334,ZTF19abpegku,0.1611508556652244
TCP J00002937+3811435,000-BPL-080,00 00 29.35 +38 11 45.4,And,UG,--,15.5 - 22.4 g,0.1222916666666666,38.19594444444444,ZTF22abdsaqa,0.2755962286756202
TCP J00131904+4217428,000-BNZ-996,00 13 19.04 +42 17 41.8,And,UG,--,17.1 - 21.5 g,3.329333333333333,42.29494444444444,ZTF18adaabii,0.11301435004633
TCP J00590972+3438357,000-BNJ-397,00 59 09.73 +34 38 35.7,And,UGWZ,0.05682,12.5 - 21.0 g,14.790541666666664,34.64325,ZTF19acyfeuy,0.1642571743131208
TCP J01365593+4100462,000-BPL-617,01 36 55.93 +41 00 45.4,And,UG,--,17.2 - <22.5 g,24.233041666666665,41.01261111111111,ZTF18achmbdv,0.0451722914456805
TCP J01375892+4951055,000-BMB-833,01 37 58.94 +49 51 05.4,And,UGSU,--,13.1 - 19.8 V,24.495583333333332,49.8515,ZTF22abcqztw,0.3184981732127243
TCP J01595207+4133164,000-BPL-156,01 59 52.06 +41 33 16.2,And,UG,--,17.1 - 23.2: g,29.966916666666663,41.5545,ZTF22abeuaan,0.033948857339313
TCP J02041514+4053325,000-BNN-835,02 04 14.85 +40 53 33.9,And,UGSU,--,14.5 - 21.9 r CR,31.061875,40.89275,ZTF20abfxibv,0.5694682252679545
TCP J02194236+3735540,000-BPL-802,02 19 42.30 +37 35 54.2,And,UG,--,15.3 - 22.4 g,34.926249999999996,37.59838888888889,ZTF22abqxowa,0.1847222103969066
XM78HT,000-BPD-726,01 26 51.62 +50 12 58.7,And,UGWZ,0.05413,13.5 - 21.5 g,21.715083333333332,50.21630555555556,ZTF21achratu,0.0455886347303032
ZTF17aabulce,--,01 25 35.24 +36 46 25.9,And,UG,--,15.4 - 18.8 g,21.39683333333333,36.77386111111111,ZTF17aabulce,0.0217335288550632
ZTF17aabumcd,--,00 34 17.70 +43 45 39.3,And,CV,--,17.4 - 21.0 g,8.573749999999999,43.76091666666667,ZTF17aabumcd,0.1887691794194688
ZTF18aaadsez,--,02 10 02.42 +43 48 04.1,And,UG,--,15.2 - 16.9 g,32.51008333333333,43.801138888888886,ZTF19aabgcjq,0.3081719363470238
ZTF18aazndjw,000-BMR-985,23 10 11.17 +51 15 11.2,And,UG,--,17.3 - 21.4 B,347.5465416666666,51.25311111111111,ZTF18aazndjw,0.1541089575012193
ZTF18aazwdho,--,23 03 54.36 +52 20 14.7,And,UGZ/IW,--,15.9 - 18.3 g,345.9765,52.33741666666667,ZTF18aazwdho,0.1925840845716513
ZTF18abcjxhg,--,23 09 56.35 +51 51 42.5,And,UG,--,18.0 - 23: g,347.4847916666666,51.86180555555555,ZTF18abcjxhg,0.1739497124809315
ZTF18abcpdil,--,23 08 11.10 +52 51 35.6,And,UGZ/IW,--,18.9 - 21.7 g,347.04624999999993,52.85988888888889,ZTF18abcpdil,0.3104473131721811
ZTF18abhqaxd,000-BMS-883,23 14 03.44 +52 22 16.6,And,UG,--,19.6 - <22 r,348.5143333333333,52.37127777777778,ZTF18abhqaxd,0.053941200053412
ZTF18abiuzar,--,00 07 39.31 +45 40 50.7,And,AM,0.0799041,18.8 - 21.8 r,1.9137916666666663,45.68075,ZTF18abiuzar,0.171074765209722
ZTF18abmjoue,000-BPC-573,00 20 47.59 +33 06 06.5,And,NL+E,0.13611552,18.3 - 21.5 g,5.198291666666666,33.10180555555556,ZTF18abmjoue,0.5929072379538268
ZTF18abmneqb,--,00 09 49.33 +29 51 44.1,And,UG,--,16.2 - 19.4 g,2.4555416666666665,29.862250000000003,ZTF18abmneqb,0.7091127922304066
ZTF18abmrryp,--,23 22 36.68 +48 28 30.0,And,NL/VY,--,17.3 - 21.2 g,350.65283333333326,48.475,ZTF18abmrryp,0.1660589522480293
ZTF18abmrusw,--,01 26 10.74 +50 17 16.1,And,UGSS,--,17.7 - 20.6 r,21.544749999999997,50.28780555555555,ZTF18abmrusw,0.1309433840891851
ZTF18abnndda,--,00 18 30.34 +43 57 16.6,And,UG,--,17.5 - 20.4 r,4.626416666666666,43.95461111111111,ZTF18abnndda,0.1488072358524051
ZTF18abnuzzt,000-BNH-784,00 45 15.86 +42 10 27.3,And,UG,--,17.8 - <23 CR,11.316083333333331,42.17425,ZTF18abnuzzt,0.1009147448156508
ZTF18absolpj,--,00 36 35.48 +45 55 59.2,And,UG,--,16.4 - 21.4 g,9.147833333333333,45.93311111111111,ZTF18adnhalc,0.1204594438551495
ZTF18abtbrfb,--,23 00 43.53 +38 48 15.3,And,AM,0.0719429,17.4 - 21.3 r,345.18137499999995,38.80425,ZTF18abtbrfb,0.2215114696854033
ZTF18abtrvrj,000-BPC-792,02 01 51.50 +42 09 09.6,And,UG,--,17.4 - 22.4 g,30.46458333333333,42.15266666666667,ZTF18abtrvrj,0.0122943405060229
ZTF18abuurtt,--,23 42 03.07 +40 08 27.4,And,AM,0.0829023,18.8 - 21.7 g,355.5127916666666,40.14094444444444,ZTF18abuurtt,0.4347466377976084
ZTF18abwjyqu,--,02 07 38.40 +40 53 45.6,And,AM,0.0862998,18.2 - 22: r,31.91,40.896,ZTF18abwjyqu,0.0385119112508161
ZTF18abwxaix,--,01 10 28.36 +34 49 56.8,And,CV,--,18.6 - 21.7 g,17.618166666666667,34.83244444444445,ZTF18abwxaix,0.106737960393818
ZTF18abzsdju,000-BNH-776,02 31 39.02 +49 14 06.3,And,UG,--,17.9 - 21.7 r g,37.91258333333333,49.235083333333336,ZTF18abzsdju,0.0871511797167511
ZTF18acayqvh,--,00 47 21.36 +34 00 44.9,And,UG,--,17.4 - 22.3 g,11.839,34.01247222222222,ZTF18acayqvh,0.0061471702530114
ZTF18accbuhi,--,00 36 15.24 +38 51 31.8,And,CV,--,18.5 - 23.0 g,9.063499999999998,38.85883333333334,ZTF18accbuhi,0.0657057453131304
ZTF18accqjow,000-BPF-550,23 25 07.38 +36 36 29.3,And,UG,--,18.0 - 22.2 g,351.28075,36.60813888888889,ZTF18accqjow,0.0446464028428284
ZTF18acfqtql,--,23 32 42.42 +44 27 26.9,And,UG,--,19.0 - <21.7 r,353.17674999999997,44.45747222222222,ZTF18acfqtql,0.0879066839520166
ZTF18acmwtvp,000-BPC-791,02 02 32.62 +43 17 13.4,And,UG,--,18.2 - 22.8 g,30.63591666666666,43.287055555555554,ZTF18acmwtvp,0.1089281344076274
ZTF18acmwuum,--,02 23 39.66 +47 10 24.2,And,UG,--,17.7 - 21.0 g,35.91524999999999,47.17338888888889,ZTF18acmwuum,0.052069834137193
ZTF19aaprxdz,--,23 18 00.24 +50 27 05.9,And,UG,--,18.3 - 22.3 g,349.501,50.451638888888894,ZTF19aaprxdz,0.1711023734992925
ZTF19aavantx,--,23 02 57.02 +51 12 49.7,And,UG,--,17.2 - 20.8 r,345.73758333333336,51.21380555555556,ZTF19aavantx,0.2891457952995819
ZTF19aawteif,--,01 43 03.35 +36 50 39.7,And,UGZ,--,18.7 - 21.8 r,25.763958333333335,36.84436111111111,ZTF19aawteif,0.140446361670157
ZTF19aaywash,000-BPG-318,02 32 13.83 +48 20 34.1,And,UG,--,14.2 - 19.8 r,38.057624999999994,48.34280555555556,ZTF19aaywash,0.1481710327001731
ZTF19abctpiu,--,23 21 21.36 +45 23 13.3,And,UG,--,18.5 - 23.2 r,350.339,45.387027777777774,ZTF19abctpiu,0.1037761779218156
ZTF19abfvpjh,--,00 41 20.25 +41 49 39.9,And,UG,--,17.3 - <23 g,10.334375,41.82775,ZTF19abfvpjh,0.0278324970753602
ZTF19abpnpcy,--,23 04 54.19 +48 42 03.0,And,UG,--,17.6 - 23.2 r,346.2257916666666,48.700833333333335,ZTF19abpnpcy,0.0549819622199931
ZTF19acdnvwk,000-BPK-200,00 54 44.47 +46 38 57.3,And,UG,--,18.8 - 23.7 g,13.685291666666664,46.64925,ZTF19adffwii,0.2265296878519427
ZTF19acmdxbp,--,23 27 20.36 +41 35 02.4,And,UG,--,16.0 - 22.2 g,351.8348333333333,41.584,ZTF19acmdxbp,0.0831005569315897
ZTF19aczlxwf,--,00 05 44.28 +36 49 45.5,And,CV,--,17.9 - 18.5 g,1.4345,36.82930555555556,ZTF19aczlxwf,0.6826127414838467
ZTF20abzcokk,000-BNR-236,02 21 57.63 +46 00 26.9,And,UG,--,15.2 - 22.4 g,35.49012499999999,46.00747222222222,ZTF20abzcokk,0.0696151764834874
ZTF21abujmgh,000-BPC-455,02 14 19.64 +43 59 14.6,And,UG,--,17.5 - 23: g,33.581833333333336,43.98738888888889,ZTF21abujmgh,0.0813194187812123
ZTF22aajuldx,--,00 31 33.53 +25 02 37.5,And,UG,--,17.4 - 21.9 r,7.889708333333332,25.043750000000003,ZTF22aajuldx,0.1333383434996463
ZTF22abnabxg,000-BPL-731,23 36 09.39 +48 33 52.6,And,UG,--,15.6 - 23.4 g,354.039125,48.564611111111105,ZTF22abnabxg,0.0656338178199629
ASASSN-14al,000-BLH-458,09 36 13.64 -27 54 11.0,Ant,UG,--,15.62 - <17 V,144.05683333333332,-27.903055555555554,ZTF19aanwfuw,1.1601878025572347
ASASSN-18cd,000-BMP-273,09 58 32.83 -27 49 51.1,Ant,UG,--,17.0 - 20.7 g,149.63679166666665,-27.830861111111112,ZTF21aarayzx,0.0550678045239741
SSS 111226:094327-272039,000-BKG-967,09 43 27.27 -27 20 38.0,Ant,UGSU,--,12.9 - 19 CV,145.86362499999998,-27.343888888888888,ZTF19aapkrcg,0.7188641876848997
UU Aqr,000-BCT-591,22 09 05.76 -03 46 17.7,Aqr,NL/VY+E,0.163580450,12.85 - 16.1: V,332.27399999999994,-3.771583333333333,ZTF18achfxrt,0.3503752235258436
VY Aqr,000-BCN-520,21 12 09.25 -08 49 36.8,Aqr,UGSU,0.06309,10.0 - 17.5 V,318.0385416666666,-8.826888888888888,ZTF18abskpen,0.1808720628233314
VZ Aqr,000-BCN-982,21 30 24.62 -02 59 17.6,Aqr,UGSS,0.1606,12.0 - 18.4 V,322.6025833333333,-2.9882222222222223,ZTF18abvbbvs,0.1166748459975565
EG Aqr,000-BCR-523,23 25 19.19 -08 18 19.1,Aqr,UGSU,0.07596,12.9 - 19 CV,351.3299583333333,-8.305305555555556,ZTF19abxierc,0.5290228433846389
EH Aqr,000-BDC-672,23 34 06.00 -22 48 43.2,Aqr,UG,--,16.9 - 21.9 r G,353.5249999999999,-22.812,ZTF18accqmuj,0.1320926623763937
FO Aqr,000-BJN-855,22 17 55.38 -08 21 03.8,Aqr,DQ+E,0.2020594932,12.7 - 15.7 V,334.48074999999994,-8.351055555555556,ZTF18abxehba,0.1458577262036007
HL Aqr,000-BCT-612,22 20 26.93 +02 00 53.3,Aqr,NL,0.13557,13.1 - 14.0 V,335.1122083333333,2.0148055555555557,ZTF19actbity,0.2130994392815809
HU Aqr,000-BCT-614,21 07 58.19 -05 17 40.6,Aqr,AM+E,0.0868204162,14.8 - 19.8 V,316.99245833333333,-5.294611111111111,ZTF18abrymfz,1.27221179729947
II Aqr,000-BDC-547,22 16 27.58 -20 27 24.1,Aqr,NL,--,19.0 - 21.5 p,334.1149166666666,-20.456694444444445,ZTF18acxhody,1.5042773723479743
PU Aqr,000-BJQ-878,20 47 39.40 +00 08 40.3,Aqr,UG/IBWD,--,17.76 - 20.6 r,311.91416666666663,0.1445277777777777,ZTF22abvnhig,0.0915907739378327
QT Aqr,000-BDC-390,20 59 14.87 -06 12 20.5,Aqr,UG,0.074665,14.5 - 19.8 V,314.8119583333333,-6.205694444444444,ZTF18abvceiu,0.0817827810431585
QU Aqr,000-BDC-391,21 00 14.12 +00 44 46.0,Aqr,UGSU,0.083304,16.1 - 18.8 V,315.05883333333327,0.7461111111111111,ZTF18abmefme,0.2587841863045516
V0344 Aqr,000-BJQ-797,22 15 19.83 -00 32 56.7,Aqr,UG,--,16.7 - <20 CV,333.832625,-0.5490833333333334,ZTF18accgkmi,0.5338667841667593
V0349 Aqr,000-BCQ-604,22 38 43.83 +01 08 20.7,Aqr,DQ,0.13493,17.2 - 19.0 G,339.6826249999999,1.1390833333333332,ZTF18abvpodm,0.2077343395312463
V0358 Aqr,000-BDC-645,23 16 03.62 -05 27 08.9,Aqr,AM,0.1454516,15.7 - 20.2 g,349.0150833333333,-5.452472222222222,ZTF18absgnqy,0.1569937218727266
V0485 Aqr,000-BFT-067,20 44 48.92 -04 59 28.8,Aqr,UG,1.68,14.3 - 17.1 V,311.2038333333333,-4.991333333333333,ZTF18abvcedz,0.0536778565761766
V0510 Aqr,--,21 46 53.35 -02 18 20.4,Aqr,AM,--,16.79 - 20.25 CV,326.72229166666665,-2.3056666666666663,ZTF19abisjkc,0.4646911057487828
ASASSN-14bz,000-BLJ-424,21 07 32.72 -09 56 59.3,Aqr,UG,--,15.7 - 20.5 G CV,316.8863333333333,-9.949805555555557,ZTF18acavnti,0.1714333261750758
ASASSN-14dg,000-BLJ-449,21 15 07.98 +01 57 15.2,Aqr,UG,--,15.5 - 19.5 V,318.78324999999995,1.954222222222222,ZTF18abtpmlk,0.1960841322152393
ASASSN-14ds,000-BLJ-475,20 44 55.87 -11 51 52.9,Aqr,UG,0.1058,12.7 - 17.4 V,311.2327916666666,-11.864694444444444,ZTF21abnddcs,0.7256134973129456
ASASSN-14hs,000-BLK-412,22 42 58.04 -19 45 51.5,Aqr,UGSU,--,14.0 V - 19.7 CV,340.74183333333326,-19.764305555555556,ZTF19aazdbyq,0.7719656444923019
ASASSN-16fu,000-BLY-058,22 14 05.03 -09 04 19.4,Aqr,UGSU,--,13.9 - 21.8 V,333.52095833333334,-9.072055555555556,ZTF23aaqurnk,0.2718516110311667
ASASSN-16me,000-BMC-408,21 12 02.63 -06 16 36.8,Aqr,AM+E,0.066458,16.0 - 20.9 CV,318.0109583333333,-6.276888888888889,ZTF18abmmszc,0.3010701753066696
ASASSN-18aao,000-BMW-557,21 51 49.66 -03 29 32.7,Aqr,UG,--,14.5 - 22.4 g,327.95691666666664,-3.4924166666666667,ZTF18acswton,0.0467144495568733
ASASSN-18rg,000-BMS-791,21 17 42.15 -02 22 28.5,Aqr,UGSU/IBWD,--,12.6 - 20.5 g,319.425625,-2.3745833333333333,ZTF18admohws,0.3759963305068984
ASASSN-19abi,000-BNH-696,22 08 57.51 -09 04 50.7,Aqr,UGWZ+E,--,13.7 - 21.0 g,332.239625,-9.08075,ZTF19actbcij,0.1090148261319803
ASASSN-19acq,--,23 27 53.89 -05 48 20.3,Aqr,UG,--,15.32 - 24.5 g,351.9745416666666,-5.805638888888889,ZTF19acxgtsx,1.908023124741742
ASASSN-20gd,000-BNN-098,20 45 22.20 -01 53 36.0,Aqr,UGSU,--,13.0 - 21.6 g,311.3424999999999,-1.893333333333333,ZTF20abewxfh,0.0908659062196206
ASASSN-20lb,000-BNP-944,20 48 29.03 -06 04 09.0,Aqr,UG,--,15.8 - 23.3: g,312.1209583333333,-6.069166666666667,ZTF20abyfgpv,0.0669166847741419
ASASSN-21gn,000-BNY-683,21 16 34.52 -01 53 12.7,Aqr,UG,--,15.4 - 22.1 g,319.1438333333333,-1.886861111111111,ZTF21aaxwqem,0.0987860013987985
ASASSN-21lx,000-BPB-080,22 00 21.90 -07 21 26.3,Aqr,UGSU,--,14.0 - 22.6 g,330.09124999999995,-7.3573055555555555,ZTF21abiplqz,0.1172402518163955
ASASSN-21ug,000-BPF-017,21 02 30.62 -02 17 20.1,Aqr,UG,--,16.7 - 21.9 g,315.6275833333333,-2.2889166666666667,ZTF21ackmlco,0.1014283091746903
ASASSN-22mc,000-BPL-345,21 39 27.63 +01 28 59.6,Aqr,UG,--,16.2 - 21.4 g,324.8651249999999,1.4832222222222224,ZTF19abffmdf,0.1792456240110611
ATLAS22bloq,000-BPM-329,21 21 53.62 -09 41 50.4,Aqr,UG,--,14.9 - 23.1 g,320.47341666666665,-9.697333333333331,ZTF22abtegkn,0.0323822286727825
ATLAS23hkd,000-BPP-587,21 33 59.87 -04 00 07.9,Aqr,UG,--,14.9 - 22.9 g,323.4994583333333,-4.002194444444444,ZTF23aajadma,0.0866074989289188
CRTS J213438.4-055319,--,21 34 38.36 -05 53 17.4,Aqr,UG,--,17.0 - 20.5 CV,323.65983333333327,-5.888166666666666,ZTF18acswsyt,0.0524314345521301
CSS 080607:205738-142807,--,20 57 37.56 -14 28 06.6,Aqr,UG,--,16.3 - 20.8 CV,314.4065,-14.4685,ZTF18abntqth,0.2437839381675194
CSS 080927:212522-102627,000-BJY-016,21 25 21.79 -10 26 28.0,Aqr,UGSU,--,14.9 - 20.2 CV,321.34079166666663,-10.44111111111111,ZTF18absuuph,0.5113987547591966
CSS 081030:204916-031733,--,20 49 16.44 -03 17 33.4,Aqr,UG,--,17.3 - 21.5 CV,312.3184999999999,-3.292611111111111,ZTF18adhmijj,0.5096686289101656
CSS 081120:213432-012040,--,21 34 32.30 -01 20 40.1,Aqr,UG,--,18.2 - <20.5 CV,323.6345833333333,-1.344472222222222,ZTF18abtjakn,0.8384523899615987
CSS 090528:205933-091616,000-BKC-006,20 59 32.92 -09 16 16.3,Aqr,UG,--,15.3 - 19.4 g,314.88716666666664,-9.271194444444443,ZTF18abvwpum,0.2075978667214666
CSS 090615:210044-005212,--,21 00 43.94 -00 52 11.7,Aqr,UG,--,18.1 - 21.2 CV,315.18308333333334,-0.8699166666666667,ZTF18adoyjth,0.6427027452829333
CSS 090728:215630-031956,--,21 56 30.42 -03 19 57.5,Aqr,UG,--,17.8 - 21.9 r,329.12674999999996,-3.3326388888888885,ZTF18abudxrk,0.0431398230105993
CSS 090828:211551-000716,--,21 15 50.93 -00 07 16.6,Aqr,UG,--,17.1 - 23.3 g,318.96220833333325,-0.1212777777777777,ZTF19acopfng,0.0690702352145124
CSS 090910:223418-035530,000-BJQ-077,22 34 18.47 -03 55 30.3,Aqr,UGSU,0.0881,15.2 - 21.1 V,338.5769583333333,-3.9250833333333337,ZTF19abjoabu,0.4741297711693066
CSS 100519:221129-030516,000-BKV-302,22 11 28.72 -03 05 15.0,Aqr,UG,--,15.7 - 20.5: CV,332.86966666666666,-3.0875000000000004,ZTF18aceihff,0.7888402782907169
CSS 100624:224505+011547,--,22 45 05.39 +01 15 47.7,Aqr,UG,--,17.6 - 21.6 CV,341.2724583333333,1.26325,ZTF18actxlqb,0.6678031247975011
CSS 100916:215226-012850,000-BKD-166,21 52 25.68 -01 28 50.2,Aqr,UG,--,16.7 - 21.0 CV,328.10699999999997,-1.480611111111111,ZTF19acpnbji,0.3839890801446928
CSS 110513:210846-035031,000-BLR-857,21 08 46.44 -03 50 31.9,Aqr,UGSS+E,0.156926798,14.9 - 19.6 CV,317.1934999999999,-3.842194444444445,ZTF18abtjmpx,0.2906935652276575
CSS 110527:214113-033047,--,21 41 13.11 -03 30 47.1,Aqr,UG,--,18.5 - <21 CV,325.304625,-3.5130833333333333,ZTF19abhiady,1.1772673632153656
CSS 110919:204259-003353,--,20 42 58.80 -00 33 53.4,Aqr,UG,--,17.2 - 21.8 CV,310.74499999999995,-0.5648333333333334,ZTF19aavhqxe,0.5211789037947586
CSS 111019:233313-155744,000-BKF-514,23 33 12.99 -15 57 44.3,Aqr,UGSU+E,0.04285,17.3 - <20 CV,353.30412499999994,-15.962305555555554,ZTF19actspxg,0.439006523567816
CSS 121104:231858-060247,--,23 18 57.78 -06 02 46.8,Aqr,UG,--,17.6 - 21.2 CV,349.74075,-6.046333333333333,ZTF18abxqdlm,1.1078473139352505
CSS 130828:221724-193953,--,22 17 24.10 -19 39 53.1,Aqr,UG,--,16.5 - 19.0 CV,334.35041666666666,-19.66475,ZTF19aazcclj,0.6480018463537439
CSS 130923:205808-004956,--,20 58 08.00 -00 49 56.4,Aqr,UG,--,18.1 - 22.7 CV,314.5333333333333,-0.8323333333333334,ZTF20acqjfjn,0.6443102478505718
CSS 140623:221116-180837,000-BLJ-465,22 11 15.90 -18 08 38.0,Aqr,UG,--,16.8 - 20.7: G CV,332.81624999999997,-18.14388888888889,ZTF19abcezre,0.1401770491276854
CSS 141126:221302-215524,--,22 13 01.64 -21 55 24.9,Aqr,UG,--,17.9 - 22.0 g CV,333.25683333333325,-21.923583333333333,ZTF19aboyaow,0.1214357885968501
CSS 150519:220452-020760,--,22 04 51.85 -02 07 59.6,Aqr,UG,--,18.52 (3.78) CV,331.2160416666666,-2.1332222222222224,ZTF22acajswb,0.37425868704885
CSS 151110:212806+023221,000-BLS-947,21 28 06.13 +02 32 20.5,Aqr,UG,--,17.6 - 22.6 V CV,322.0255416666666,2.5390277777777777,ZTF20acnwkbh,0.2082793365487806
Gaia17avi,000-BMG-562,20 57 05.31 -07 24 25.8,Aqr,UG,--,17.7 - 21.3 g,314.27212499999996,-7.407166666666667,ZTF19aawflnr,0.3073431443407523
Gaia19blj,000-BNC-176,22 16 02.06 -12 10 55.6,Aqr,UG,--,18.5 - <21 G,334.00858333333326,-12.18211111111111,ZTF19abdbsrm,0.2350036736897289
Gaia19bow,000-BNC-262,23 49 21.58 -17 40 28.7,Aqr,UG,--,16.7 - 21.6 r R,357.3399166666666,-17.67463888888889,ZTF23aazneeg,0.1924614117236272
Gaia20fpp,000-BNS-819,22 42 35.99 -11 28 13.1,Aqr,UG,--,18.3 - 20.3 G,340.64995833333325,-11.470305555555557,ZTF18abvpkml,0.106914825403925
MASTER OT J220303.17-134505.3,000-BLK-617,22 03 03.17 -13 45 05.3,Aqr,UG,--,16.7 - <19.3 CR,330.7632083333333,-13.751472222222224,ZTF19abcefyc,0.4611811806435145
MGAB-V1010,--,21 02 10.59 +02 06 40.7,Aqr,UG,--,18.4 - 21.6 g,315.544125,2.1113055555555555,ZTF19abjfnky,0.2185057473569157
MGAB-V3407,--,22 09 14.02 -10 54 06.6,Aqr,NL/VY,--,18.1 - 20.1 g,332.30841666666663,-10.901833333333334,ZTF18abvbppu,0.233309204497291
MLS 100902:233939-053305,--,23 39 38.75 -05 33 05.3,Aqr,CV,0.193098,17.8 - 21.7: CV,354.91145833333326,-5.551472222222222,ZTF18accqcwt,0.1375579580989225
MLS 110701:210821-134909,--,21 08 20.63 -13 49 09.3,Aqr,UG,--,16.3 - 19.7 CV,317.0859583333333,-13.81925,ZTF18acbdbhx,0.1807414409655897
PS21lks,000-BPF-396,21 00 39.77 -02 49 35.9,Aqr,UG,--,17.2 - <23 r,315.16570833333327,-2.8266388888888887,ZTF21ackmkwt,0.107882400106825
ROTSE3 J214850-020622.2,000-BJQ-068,21 48 50.56 -02 06 23.3,Aqr,UG,--,16.7 - 22.3 r G,327.2106666666666,-2.1064722222222225,ZTF19acgkbla,0.0855097676299329
SDSS J204643.30-000630.2,000-BLR-797,20 46 43.28 -00 06 30.1,Aqr,CV,--,18.0 r (0.3)CV,311.68033333333324,-0.1083611111111111,ZTF18abvvtdv,0.1870851653343946
SDSS J204720.76+000007.7,000-BDC-358,20 47 20.76 +00 00 07.7,Aqr,UG,--,16.1 - 19.4 CV,311.8365,0.0021388888888888,ZTF19aatvkpb,0.1096628296166667
SDSS J204817.85-061044.8,000-BJP-428,20 48 17.85 -06 10 44.7,Aqr,UGSU,0.060597,14.9 - 20.1 G CR,312.074375,-6.179083333333334,ZTF18accwxfq,0.6158762107358791
SDSS J204827.91+005008.9,000-BJQ-879,20 48 27.91 +00 50 08.9,Aqr,AM,0.175,19.7 - ? s,312.11629166666665,0.8358055555555556,ZTF18abwvggo,0.3596882610423953
SDSS J205931.86-070516.6,000-BKD-158,20 59 31.85 -07 05 16.9,Aqr,UG,--,17.2 - 21.1 G,314.8827083333333,-7.088027777777778,ZTF19aazijkf,0.1459548459965416
SDSS J221814.06-005849.2,000-BNG-174,22 18 14.06 -00 58 48.8,Aqr,UGWZ,--,14.1 - 20.4 g,334.5585833333333,-0.9802222222222222,ZTF19abqkqvy,0.7799157909790414
SDSS J223439.93+004127.2,000-BFX-106,22 34 39.93 +00 41 27.3,Aqr,UG,0.088396,14.8 - 18.1 CR,338.66637499999996,0.6909166666666667,ZTF18abvpojw,0.1192376740903047
SSS 120518:235138-083503,--,23 51 38.14 -08 35 02.9,Aqr,UG,--,16.8 - <22.0 CV,357.90891666666664,-8.584138888888889,ZTF20acmzfky,0.1077509697228728
ZTF18abskpyo,--,20 47 24.31 -10 58 56.2,Aqr,UG,--,17.9 - 20.3 g,311.85129166666667,-10.982277777777778,ZTF18abskpyo,0.0925144017441012
ZTF18acswtgb,000-BPB-866,21 34 21.04 -02 16 37.8,Aqr,AM+E,0.0550215,18.4 - 21.1 r,323.5876666666666,-2.2771666666666666,ZTF18acswtgb,0.6531205672587839
ZTF18acxhphf,000-BPB-869,22 52 37.05 -05 19 17.0,Aqr,IBWD+E,0.0259681336,18.4 - 21.3 g,343.15437499999996,-5.3213888888888885,ZTF18acxhphf,0.1006335141393196
ZTF21abwrujq,--,21 18 22.13 -09 27 45.7,Aqr,UG,--,16.9 - <23 g,319.5922083333333,-9.462694444444445,ZTF21abwrujq,0.0954297448954039
ZTF22abfokjh,000-BPL-229,20 54 27.12 -13 16 01.3,Aqr,UG,--,16.2 - 22.7 g,313.61299999999994,-13.26702777777778,ZTF22abfokjh,0.1119223983509002
UU Aql,000-BCJ-848,19 57 18.77 -09 19 21.1,Aql,UGSS,0.1635324,11.0 - 17.0 V,299.3282083333333,-9.322527777777776,ZTF18abobptn,1.7017255944689027
CI Aql,000-BCD-453,18 52 03.56 -01 28 39.2,Aql,NR+E,0.6183609,8.5 - 16.3 V V,283.0148333333333,-1.4775555555555555,ZTF18abnpmfj,0.2232743290688997
CZ Aql,000-BDD-660,19 19 58.20 -07 10 55.2,Aql,NL/VY,0.2005,14.3 - <16.1 V,289.99249999999995,-7.182,ZTF18abctavz,0.2055628806354509
DH Aql,000-BCT-653,19 26 10.82 -10 15 30.2,Aql,UGSU,0.0774,12.0 - 18.8 V,291.5450833333333,-10.25838888888889,ZTF18abnowur,0.203228832641008
FO Aql,000-BCG-030,19 16 38.12 +00 07 37.4,Aql,UGSS,0.217735,13.0 - 18.00 V,289.1588333333333,0.1270555555555555,ZTF18abnozzo,0.9484338680324372
KX Aql,000-BCH-133,19 33 53.64 +14 17 46.1,Aql,UGSU,0.06035,11.5 - 19: V,293.4735,14.296138888888889,ZTF18abacgon,0.977632011398223
PQ Aql,000-BCJ-473,19 53 06.67 +12 59 00.7,Aql,UGSS,0.24675,15.0 - 17.9 V,298.27779166666664,12.983527777777775,ZTF18abmfybu,0.0667045869829972
V0356 Aql,000-BCG-074,19 17 13.68 +01 43 21.7,Aql,NB,--,7.0 - 18.9 V,289.30699999999996,1.7226944444444443,ZTF19aaoocmr,0.0851222173196633
V0368 Aql,000-BCG-769,19 26 34.46 +07 36 13.8,Aql,NA+E,0.6905093,5 - 15.7 V,291.6435833333333,7.603833333333333,ZTF18ababqov,0.1225200582230332
V0500 Aql,000-BCT-695,19 52 27.99 +08 28 46.9,Aql,NA+E,0.1452,6.1: - 19.7 V p,298.11662499999994,8.479694444444444,ZTF19abiyloh,0.0700885245638416
V0606 Aql,000-BCG-332,19 20 24.29 -00 08 07.8,Aql,NA+UG,--,5.5: - 20.7 V p,290.1012083333333,-0.1355,ZTF19acgekqz,0.0869884322736754
V0725 Aql,000-BCJ-769,19 56 45.02 +10 49 33.4,Aql,UGSU,0.0944,13.3 - 19.7 V,299.1875833333333,10.825944444444444,ZTF19aaxnqtg,0.4564041059564203
V0794 Aql,000-BCT-705,20 17 33.92 -03 39 51.0,Aql,UGZ+VY,0.1533,13.4 - 18.6 V,304.39133333333336,-3.6641666666666666,ZTF18abtvhnf,0.8870901288144242
