Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
CSS 130131:075419+381225,000-BKV-989,07 54 18.73 +38 12 25.2,Lyn,UGWZ,0.070,14.7 CV - 22.9 V,118.57804166666666,38.207,,
CSS 130218:081432+421560,000-BKW-416,08 14 31.57 +42 15 59.6,Lyn,UG,--,15.3 - 21.9 CV,123.63154166666665,42.266555555555556,ZTF20aaoqqyf,0.36713585150503186
CSS 140311:080701+554739,--,08 07 01.10 +55 47 38.8,Lyn,UG,--,15.6 - 20.3 G,121.75458333333333,55.79411111111111,ZTF20aazrimq,0.37084813854729093
CSS 141116:074446+401349,--,07 44 45.94 +40 13 48.9,Lyn,UG,--,18.26 (3.74) CV,116.19141666666665,40.230250000000005,ZTF19adbtjfs,0.5515351322102973
CSS 141130:061945+605917,000-BNS-137,06 19 44.85 +60 59 17.1,Lyn,UG,--,16.1 CV - 21.0: CR,94.93687499999999,60.988083333333336,ZTF18acpuhto,0.5200992843896728
CSS 150207:073443+504229,000-BLN-578,07 34 42.72 +50 42 29.7,Lyn,UGSU,--,14.5 - 20.8 CV,113.67799999999998,50.70825,ZTF18abykrbg,0.5740861354893025
CSS 170417:080539+354055,000-BMG-918,08 05 38.98 +35 40 55.0,Lyn,UG,--,18.6 - 21.0 CV,121.41241666666666,35.68194444444444,ZTF20aasylce,0.1654605396630443
CSS_J090150.0+375444,--,09 01 50.09 +37 54 44.3,Lyn,CV,0.141693,16.9 - 17.6 V,135.45870833333333,37.912305555555555,,
Gaia17bgv,000-BMH-519,07 04 05.41 +50 34 10.6,Lyn,UG,--,17.3 - 21.4 CV,106.02254166666665,50.569611111111115,,
Gaia18djd,000-BMW-257,07 01 15.79 +50 23 21.6,Lyn,UG/IBWD,--,17.4 - 20.8 g,105.31579166666664,50.38933333333333,ZTF18acgmwpt,0.2633615902905519
Gaia19dvg,000-BNG-447,07 22 19.01 +46 49 03.6,Lyn,UG,--,16.0 - 20.6 G,110.57920833333331,46.81766666666667,ZTF19abtsows,0.03713827038732537
Gaia19ebs,000-BNG-608,08 30 38.52 +40 47 39.1,Lyn,UG,--,18.3 - 21.2 G,127.66049999999998,40.79419444444444,ZTF18acponib,0.37038932563576255
Gaia21cmc,000-BNZ-426,08 25 11.50 +35 13 26.9,Lyn,UG,--,16.7 - 22.9 r G,126.29791666666664,35.22413888888889,,
HS 0642+5049,000-BFT-094,06 46 19.60 +50 45 49.2,Lyn,NL,0.15688,15.2 - 16.0 V,101.58166666666665,50.763666666666666,ZTF18aaaeyfq,0.26404225118435865
MASTER OT J064757.28+594811.3,--,06 47 57.28 +59 48 11.3,Lyn,UG,--,18.4 - <20.1 CR,101.98866666666666,59.80313888888889,,
MASTER OT J070027.31+552951.6,--,07 00 27.28 +55 29 51.4,Lyn,UG,--,17.4 - 21.4 G CR,105.11366666666665,55.49761111111111,ZTF18acusatr,0.01267271612591058
MASTER OT J072007.30+451611.6,000-BMQ-874,07 20 07.38 +45 16 11.5,Lyn,AM,0.0627887,16.5 - 21.0 g,110.03074999999998,45.26986111111111,ZTF18aabrbjr,0.17478946525355868
MASTER OT J072948.66+593824.4,000-BKJ-367,07 29 48.66 +59 38 24.4,Lyn,UGSU,--,13.3 - 20 CR,112.45275,59.64011111111111,ZTF18abuqhmk,1.1604768282543212
MASTER OT J073325.52+373744.9,000-BLW-377,07 33 25.48 +37 37 45.0,Lyn,UGSU,--,15.1 CR - 22.0 V,113.35616666666665,37.62916666666667,ZTF19aarhrcv,0.36425549970750076
MGAB-V3538,--,07 22 07.37 +59 17 59.0,Lyn,UG,--,17.8 - 21.6 r,110.53070833333331,59.29972222222222,ZTF18abyskuw,0.25192150704083116
MGAB-V410,--,07 00 55.18 +53 25 27.1,Lyn,AM,--,17.5 - 21.6 g,105.22991666666665,53.42419444444444,ZTF17aaairls,0.3831023819192669
MLS 161211:083343+450925,000-BMD-351,08 33 42.63 +45 09 25.1,Lyn,UG,--,20.8: - 22.8 V CV,128.427625,45.15697222222222,,
MLS 180404:071800+562921,000-BMQ-257,07 18 00.49 +56 29 20.5,Lyn,UG,--,14.4 - 21.1 CV,109.50204166666664,56.48902777777778,ZTF18adnluuy,0.19593954514957976
NSV 18230,000-BKC-298,09 34 23.39 +40 38 09.3,Lyn,UG,--,15.8 - 21.2 CV CR,143.59745833333332,40.63591666666667,ZTF18aadfuxg,0.6674281432755308
PTF1 J071912.13+485834.0,000-BKQ-341,07 19 12.12 +48 58 34.7,Lyn,UGSU/IBWD,0.01859,15.5 - 20.6 g,109.80049999999999,48.976305555555555,ZTF18aaawjmk,0.09719529582174988
RSMR 1,000-BND-163,06 36 55.05 +55 57 40.7,Lyn,NL/VY,--,17.1 - 21.0 g,99.22937499999998,55.96130555555556,ZTF18aabhjpn,0.4095602638300697
SDSS J073208.11+413008.7,000-BJS-699,07 32 08.12 +41 30 08.7,Lyn,UGSU,--,15.6 - 20.4 r,113.03383333333332,41.50241666666667,,
SDSS J074716.81+424849.0,000-BFT-968,07 47 16.80 +42 48 49.0,Lyn,UG/IBWD,--,10.8 - 17.3 g p,116.82,42.81361111111111,ZTF18aaabbbv,0.13704192042363078
SDSS J075835.12+482523.6,000-BJQ-823,07 58 35.12 +48 25 23.6,Lyn,CV,--,--,119.64633333333332,48.42322222222222,,
SDSS J080215.39+401047.2,000-BFT-060,08 02 15.39 +40 10 47.1,Lyn,NL,0.15390,16.5 - 16.8 V,120.56412499999998,40.17975,ZTF18aaclrfn,0.7586713904484685
SDSS J080710.33+485259.6,000-BMZ-698,08 07 10.34 +48 52 59.6,Lyn,UG/IBWD,0.037,18.5 - 21.0 G,121.79308333333333,48.88322222222222,ZTF18acrgvys,0.25678695488391157
SDSS J080908.39+381406.2,000-BCZ-650,08 09 08.40 +38 14 06.1,Lyn,NL+E,0.134038,14.8 - 15.6 CV,122.28499999999998,38.23502777777778,ZTF18aaameuf,0.255218634759518
SDSS J081610.84+453010.2,000-BFV-015,08 16 10.83 +45 30 10.2,Lyn,UG+E,0.2096,15.7 - 20.8 g,124.045125,45.502833333333335,ZTF18aacktzu,0.038142188343107786
SDSS J083751.00+383012.5,000-BFT-062,08 37 51.01 +38 30 12.6,Lyn,UG,0.1325,15.0 - 19.0 G,129.46254166666665,38.5035,ZTF18aacvbng,0.2609471962282113
SDSS J084228.13+462334.4,--,08 42 28.13 +46 23 34.4,Lyn,CV,--,22.17 - ? g,130.6172083333333,46.39288888888889,ZTF20aaoqryb,0.21143048883116
SDSS J090016.56+430118.2,000-BCZ-750,09 00 16.55 +43 01 18.3,Lyn,UG,0.209369,14.1 - 18.3 CV,135.0689583333333,43.02175,ZTF18aajyerc,0.852148358389612
SDSS J090221.35+381941.9,000-BKW-122,09 02 21.37 +38 19 41.8,Lyn,UGSU/IBWD,0.03355,14.0 - 20.5 CR,135.58904166666665,38.32827777777778,,
SDSS J090350.73+330036.1,000-BCZ-761,09 03 50.74 +33 00 35.9,Lyn,UGSU+E,0.059073525,14.6 - 19 CV,135.96141666666665,33.009972222222224,ZTF18aallweb,0.3289597725327024
SDSS J092229.26+330743.6,000-BCZ-787,09 22 29.26 +33 07 43.6,Lyn,UG,--,14.4 - 19 CV V,140.62191666666666,33.12877777777778,ZTF17aacmhee,0.25494087088100265
TCP J07363658+4151215,000-BPF-061,07 36 36.62 +41 51 21.7,Lyn,UGSU,--,13.2 - 21.6 g,114.15258333333331,41.85602777777778,ZTF21ackwqjy,0.11888061487348062
TCP J08182007+4413553,000-BPL-092,08 18 20.08 +44 13 54.9,Lyn,UG,--,15.3 - 23.8: r,124.58366666666664,44.23191666666667,ZTF22abedept,0.09117726946060709
USNO-A2.0 1425-06939473,000-BMS-198,07 28 42.77 +53 37 39.4,Lyn,UGZ,--,16.4 - 18.7 CV,112.17820833333333,53.627611111111115,ZTF18adonnra,0.12920029957896276
ZTF18abrqfjs,000-BMV-095,07 47 42.62 +41 19 01.2,Lyn,UG,--,16.5 - 24: r,116.92758333333332,41.317,ZTF18abrqfjs,0.1723949759041594
ZTF18abxwiqz,--,06 48 16.75 +55 16 25.4,Lyn,UG,--,18.5 - 21.7 r,102.06979166666665,55.27372222222222,ZTF18abxwiqz,0.12378575527685497
ZTF21aceejop,000-BPD-386,07 45 50.45 +56 15 28.1,Lyn,UG,--,15.4 - 23: g,116.46020833333333,56.25780555555556,ZTF21aceejop,0.05197904098331289
AY Lyr,000-BCD-108,18 44 26.69 +37 59 51.9,Lyr,UGSU,0.0733,12.5 - 18.4 B,281.1112083333333,37.99775,ZTF18aakzfjo,0.31096419363624855
CY Lyr,000-BCD-483,18 52 41.38 +26 45 31.4,Lyr,UGSS,0.1591,12.9 - 18.0: V,283.17241666666666,26.75872222222222,ZTF19abpcizw,0.08506670885773181
DM Lyr,000-BCD-814,18 58 44.44 +30 15 33.4,Lyr,UGSU,0.065409,13.6 - 18.0 p,284.6851666666666,30.25927777777778,,
LL Lyr,000-BCC-758,18 35 12.82 +38 20 04.3,Lyr,UG,0.2490690,12.9 - 18.5 V,278.80341666666664,38.33452777777778,ZTF18aammpul,0.1518239055382967
MV Lyr,000-BCF-308,19 07 16.29 +44 01 08.6,Lyr,NL/VY,0.1329,12.2 - 18 B,286.817875,44.01905555555555,ZTF19aarlhma,1.0855587645890954
V0344 Lyr,000-BCD-137,18 44 39.18 +43 22 28.0,Lyr,UGSU,0.087904,13.8 - 19 V,281.16324999999995,43.37444444444444,ZTF18aakzafr,0.2516588737801734
V0358 Lyr,000-BCY-304,18 59 32.97 +42 24 12.0,Lyr,UGWZ,--,15.7 - <23.2 V,284.88737499999996,42.40333333333333,,
V0363 Lyr,000-BCW-336,19 08 51.59 +43 00 31.3,Lyr,UG,0.195,15.7 - 18.8 V,287.2149583333333,43.008694444444444,ZTF18acaxfpa,0.2406049867461076
V0391 Lyr,000-BCC-096,18 21 11.97 +38 47 43.2,Lyr,UG,--,13.8 - 18.2 V,275.299875,38.79533333333333,ZTF18aabenub,0.30916660963195286
V0394 Lyr,000-BDT-811,18 28 47.16 +35 49 29.2,Lyr,UG,--,16.7 - 19.8 g,277.19649999999996,35.82477777777778,ZTF18aakyvxh,0.24661570623412704
V0415 Lyr,000-BCW-341,19 08 03.93 +31 23 55.1,Lyr,UG,--,14.8 - <17.0 p,287.016375,31.39863888888889,,
V0419 Lyr,000-BCF-567,19 10 14.02 +29 06 13.9,Lyr,UGSU,0.0864,14.7 - 19.6 V,287.55841666666663,29.10386111111111,ZTF18abbmmuf,0.2298417010968186
V0447 Lyr,000-BDT-856,19 00 19.90 +44 27 43.8,Lyr,UGSS+E,0.1556270,17.6 - 22 g,285.0829166666667,44.46216666666667,ZTF18adjcwdy,0.09835472404818456
V0453 Lyr,000-BDT-861,19 15 47.09 +41 31 00.7,Lyr,UG,--,15.8 - 21.8 r CR,288.9462083333333,41.51686111111111,,
V0493 Lyr,000-BCD-983,19 01 31.47 +42 54 52.8,Lyr,UG,--,13.2 - <17.2 p,285.38112499999994,42.91466666666666,ZTF18abddimk,0.22310502149644304
V0516 Lyr,000-BDT-912,19 20 35.69 +37 44 52.1,Lyr,UGSU,0.083999,18.9 - 22.2 V,290.1487083333333,37.74780555555556,ZTF18adlczrp,0.5807693424406645
V0584 Lyr,000-BDC-009,19 10 59.42 +28 56 38.7,Lyr,UG,0.1429,14.3 - 19.8 V,287.7475833333333,28.944083333333335,ZTF18abgrsxw,0.10445668474065462
V0585 Lyr,000-BCF-873,19 13 58.41 +40 44 08.8,Lyr,UGSU,0.0593,13.9 - 21.2 g,288.4933749999999,40.73577777777778,ZTF21aciqyqo,0.03726523920347172
V0587 Lyr,000-BCG-095,19 17 26.48 +37 10 41.4,Lyr,UG,0.2740,14.3 - <17.1 B,289.3603333333333,37.17816666666666,,
V0754 Lyr,000-BNF-841,19 12 23.31 +40 49 53.5,Lyr,UG+ELL+ROT,0.3641106,14.0 - 15.7 V,288.09712499999995,40.83152777777778,ZTF18abgisyo,0.20154845516271166
V0870 Lyr,000-BLH-873,19 05 19.41 +30 15 24.4,Lyr,NL/VY+E,0.129694,15.2 - 19.4 R CR,286.330875,30.256777777777778,ZTF18aammthx,0.055153513221013466
V0892 Lyr,000-BKC-692,19 21 44.22 +42 04 41.2,Lyr,UGSS,--,15.8 - 21.7 g,290.43424999999996,42.07811111111111,ZTF18abtivdb,0.15120039610498406
2MASS J19250385+3623008,000-BNF-068,19 25 03.85 +36 23 00.9,Lyr,UG,--,15.4 - 19.2 g,291.26604166666664,36.383583333333334,ZTF18aazfxfm,0.34750546621377054
ASASSN-13bs,000-BLC-661,18 30 08.83 +37 36 41.5,Lyr,UG,--,14.2 - 18.0 V,277.5367916666666,37.61152777777778,ZTF18aabpxhw,0.28021928021524883
ASASSN-14ex,000-BLJ-771,18 58 11.15 +46 27 56.5,Lyr,UGSU,--,15.3 - 19.9 V,284.5464583333333,46.465694444444445,ZTF21abdtqjk,0.04368385236028549
ASASSN-14jv,000-BLK-982,18 53 28.81 +42 03 43.3,Lyr,UGWZ,0.05442,11.3 - 19.3 V,283.3700416666666,42.06202777777777,,
ASASSN-15ea,000-BLP-221,18 50 50.58 +40 44 05.6,Lyr,UGSU,0.082,16.0 - 18.0 V,282.71074999999996,40.73488888888889,ZTF18aakynpt,0.05847894528644991
ASASSN-15ip,000-BLQ-490,19 18 44.84 +29 34 40.7,Lyr,UG,--,15.5 - 19.0: V,289.6868333333333,29.577972222222222,ZTF18abmmjpl,0.269530809602106
ASASSN-15qa,000-BLS-268,18 29 28.08 +28 28 37.0,Lyr,UG,--,14.6 - 21.3 V,277.36699999999996,28.47694444444444,ZTF20acbafxl,0.27065007030976185
ASASSN-15qf,000-BLS-341,19 11 22.39 +33 50 44.2,Lyr,UG,--,16.0 V - 22.0 B,287.84329166666663,33.84561111111111,ZTF18adkwcxh,0.1031827750749704
ASASSN-16cd,000-BLW-724,19 06 38.65 +33 08 59.3,Lyr,UG,--,14.3 - 23: V,286.6610416666667,33.14980555555555,,
ASASSN-17fi,000-BMG-988,18 28 46.80 +32 27 05.9,Lyr,UGSU,--,14.5 - 21.5 V,277.195,32.451638888888894,,
ASASSN-17gm,000-BMH-530,18 48 51.30 +41 39 59.4,Lyr,UGSU/IBWD,--,16.4 - 21.6 g,282.21375,41.6665,ZTF19accvbkv,0.09458455728497096
ASASSN-18aad,000-BMW-416,19 00 15.07 +42 32 41.8,Lyr,UG,--,15.6 - 21.3 g,285.0627916666666,42.54494444444444,,
ASASSN-18hr,000-BMQ-462,18 57 54.66 +34 46 24.7,Lyr,UGER,--,15.3 - 20.2 g,284.47774999999996,34.77352777777778,ZTF18adizufo,0.05394120005341208
ASASSN-18qg,000-BMS-552,18 15 27.34 +41 56 05.4,Lyr,UGSU,--,13.7 - 21.1 g,273.8639166666666,41.93483333333333,ZTF18abjvmhv,0.047016811610224016
ASASSN-18vi,--,18 31 13.38 +41 40 29.9,Lyr,UGSU/IBWD,--,16.7 - 21.5 V,277.80574999999993,41.67497222222222,ZTF18abtudfk,0.31120713444958226
ASASSN-19pd,000-BND-110,19 24 00.89 +42 16 59.7,Lyr,UG,--,15.3 - <22 g,291.00370833333324,42.28325,ZTF19aaziqbb,0.17832092231022403
ASASSN-19xz,000-BNG-891,19 03 21.81 +35 20 46.6,Lyr,UG,--,16.9 - 21.9 g,285.840875,35.34627777777778,ZTF18aceghfd,0.21446929944627666
ASASSN-20gm,000-BNN-845,18 52 16.40 +31 15 35.9,Lyr,UG,--,16.9 - 21.2 g,283.0683333333333,31.25997222222222,ZTF20abfchms,0.09023995681932896
ASASSN-20jn,000-BNP-582,18 57 37.25 +38 17 32.8,Lyr,UG,--,16.1 - 20.5 G g,284.4052083333333,38.29244444444444,,
ASASSN-20mc,000-BNR-232,19 10 17.36 +38 35 55.7,Lyr,UG,--,16.5 - 20.4 g,287.57233333333335,38.59880555555556,ZTF19aapbjki,0.35115626000616607
ASASSN-21ct,000-BNX-411,18 41 37.39 +39 08 14.6,Lyr,UG,--,14.7 - <17.0 g,280.40579166666663,39.137388888888886,ZTF21aaopqyt,0.8902049174209927
ASASSN-21cu,000-BNX-412,19 27 08.55 +40 28 26.6,Lyr,UG,--,14.4 - 21.1 g,291.785625,40.47405555555556,,
ASASSN-21cz,000-BNX-505,18 29 59.95 +43 46 44.2,Lyr,UGSU,--,15.8 - 21.9 g,277.4997916666667,43.77894444444444,ZTF21aaopqqn,1.4512530328449453
ASASSN-21fr,000-BNY-493,18 36 21.76 +37 32 57.1,Lyr,UGSU,--,14.5 - 22.7 g,279.09066666666666,37.549194444444446,ZTF21aauvyod,0.13169872919984954
ASASSN-21rm,000-BPC-708,18 48 49.91 +45 54 30.9,Lyr,UGWZ,0.0548,14.7 - 22.6 g,282.2079583333333,45.90858333333333,,
ASASSN-21ue,000-BPF-015,19 06 01.37 +26 24 17.7,Lyr,UG,--,17.3 - <20.2: g,286.5057083333333,26.404916666666665,ZTF21ackmndd,1.694147742591202
ASASSN-22dk,000-BPH-657,19 00 22.78 +32 21 16.9,Lyr,UG,--,16.7 - 22.0 g,285.0949166666666,32.35469444444445,ZTF18aasiynn,0.0737660430361381
ASASSN-V J185317.44+283651.8,--,18 53 18.09 +28 36 49.2,Lyr,UG,--,15.6 - 20.5 g,283.32537499999995,28.613666666666667,ZTF18abhjntj,0.08073647636363267
ASASSN-V J185532.06+384033.5,000-BPB-921,18 55 32.04 +38 40 33.6,Lyr,UG,--,15.2 - <17.0 V,283.88349999999997,38.675999999999995,ZTF19aapbjiq,0.14297953296418087
ASASSN-V J190759.45+393414.2,000-BNP-062,19 07 59.46 +39 34 14.2,Lyr,UG,--,14.7 - 17.3 V,286.99775,39.57061111111111,,
ATLAS17fpy,000-BPK-958,19 18 38.06 +39 44 14.2,Lyr,UG,--,17.4 - 22.2 r,289.6585833333333,39.73727777777778,ZTF18abmmajs,0.07247406842872718
ATLAS17kxj,000-BPC-786,18 41 49.42 +38 50 39.6,Lyr,UG,--,17.8 - 22.9 g,280.4559166666666,38.84433333333334,ZTF18admaciv,0.04548490618923091
ATLAS18olb,000-BMR-144,18 41 51.07 +37 52 29.0,Lyr,UGSU,--,13.2 - 20.5 V CV,280.46279166666665,37.874722222222225,ZTF18aatzhmn,1.158280870969809
ATLAS19lgv,000-BNC-685,18 29 41.96 +26 28 42.0,Lyr,UG,--,16.1 - <22 g,277.4248333333333,26.47833333333333,ZTF19aaviqnb,0.015367925632528692
ATLAS20njy,000-BNN-013,18 30 32.02 +42 41 15.8,Lyr,UG,--,18.2 - <23 g,277.6334166666666,42.68772222222222,ZTF20abazeye,0.05133899320044929
ATLAS22rmx,000-BPK-211,18 46 19.33 +33 48 43.0,Lyr,UG,--,18.6 - <23 g,281.5805416666666,33.81194444444444,ZTF18aaowrnw,0.14373735121339365
ATLAS22rrm,000-BPK-212,19 10 55.93 +28 58 36.9,Lyr,UG,--,18.1 - <23 r c,287.7330416666666,28.976916666666664,ZTF22aapnsco,0.14507842734385934
ATO J279.0808+43.2505,000-BNM-950,18 36 19.41 +43 15 01.8,Lyr,UGZ,--,15.7 - 17.0 V,279.080875,43.2505,,
BMAM-V468,000-BNJ-192,18 18 18.15 +31 20 33.5,Lyr,UG,--,18.3 - 21.9 r,274.575625,31.34263888888889,ZTF18abjsdwy,0.23676582543580482
BMAM-V756,000-BNR-401,19 06 44.38 +34 39 10.1,Lyr,UGER,--,17.4 - 20.7 g,286.68491666666665,34.65280555555555,ZTF18aammncw,0.17162608718420141
BMAM-V788,000-BNS-413,18 22 12.70 +32 53 23.0,Lyr,NL/VY+E,--,17.8 - 21.0 r,275.55291666666665,32.88972222222222,ZTF18aaldbxd,0.23584634302851418
BMAM-V790,000-BNS-454,19 14 22.74 +36 27 21.8,Lyr,UG,--,19.2 - 21.6 g,288.59475,36.45605555555556,ZTF18admgggc,0.09112544946809467
BMAM-V792,000-BNS-503,18 52 38.35 +39 12 18.0,Lyr,UG+E,0.1505200,18.5 - 21.4 r,283.15979166666665,39.205000000000005,ZTF18abeqxjq,0.15810302005988544
BMAM-V796,000-BNS-580,18 45 53.30 +36 01 38.8,Lyr,AM,0.05665282,18.0 - 21.9 r,281.4720833333333,36.02744444444444,ZTF18aaowqsq,0.24818129352311669
BMAM-V800,000-BNS-649,18 37 35.04 +37 32 04.3,Lyr,AM,0.1300161,17.2 - 20.6 r,279.39599999999996,37.534527777777775,ZTF18aalgarl,0.11935645646153942
CSS 150511:182003+453513,000-BLQ-508,18 20 03.10 +45 35 12.6,Lyr,UG,--,17.8 - <20.9 CV,275.0129166666666,45.58683333333334,ZTF18abguobu,0.36517502759605935
CSS 151110:181541+472705,000-BLS-948,18 15 41.13 +47 27 04.6,Lyr,UG,--,17.6 - 20.3 CV,273.92137499999995,47.45127777777778,ZTF18aanijwl,1.0730290227128254
CSS 170421:185902+404349,000-BMH-031,18 59 02.51 +40 43 48.5,Lyr,UG,--,16.1 - 19.8 B,284.7604583333333,40.73013888888889,,
CSS_J181528.3+311430,--,18 15 28.39 +31 14 30.0,Lyr,UG,--,16.5 - 18.9 CV,273.86829166666666,31.241666666666667,ZTF18adixesd,0.17752448723393793
DDE 171,000-BND-998,18 41 27.19 +27 22 41.1,Lyr,UG,--,16.5 - 18.4 r,280.36329166666667,27.378083333333333,ZTF19aaoeazu,0.2733072266969
DDE 201,000-BNY-370,19 06 18.18 +36 03 08.4,Lyr,UGSU,--,17.0 - 21.4 g,286.57574999999997,36.05233333333333,ZTF18aavttwl,0.5846117274055743
DDE 221,000-BPN-414,19 26 01.87 +42 23 39.2,Lyr,UG,--,17.7 - 21.5 r,291.5077916666666,42.39422222222222,,
DDE 33,--,19 22 57.11 +42 04 30.3,Lyr,UG,--,17.3 - <19.5 CV,290.73795833333327,42.07508333333334,ZTF18abddipi,0.9054303935058002
Gaia15aft,000-BLQ-619,18 14 43.77 +39 36 45.3,Lyr,UG,--,18.2 G - 22.4 B,273.682375,39.61258333333333,ZTF18aagrgoi,0.4168533893308558
Gaia16ard,000-BPF-532,19 01 54.13 +41 16 58.8,Lyr,UG,--,17.9 - 22.4 g,285.47554166666663,41.283,ZTF19abowkak,0.19783481106793271
Gaia16bpo,000-BMC-519,18 33 19.50 +26 52 39.1,Lyr,UG,--,18.0 - <22 G,278.33124999999995,26.87752777777778,,
Gaia17apr,000-BMF-800,19 25 00.08 +43 00 08.0,Lyr,UG,--,16.5 - <22 G,291.2503333333333,43.00222222222222,ZTF19aaviryr,0.020846068559187744
Gaia17ayl,000-BMG-824,19 13 34.45 +37 23 22.3,Lyr,UG,--,16.9 - 22.4 r G,288.39354166666664,37.38952777777778,ZTF19abolxsr,0.32317983949860596
Gaia17ayu,000-BMG-823,18 57 36.90 +32 08 35.9,Lyr,UG,--,15.5 - 20.0 g,284.40374999999995,32.14330555555556,ZTF21aavqxae,0.2051718795574498
Gaia17cok,--,19 08 51.19 +46 03 46.4,Lyr,UG,--,18.4 - <21 G,287.2132916666666,46.062888888888885,ZTF18abmsxzs,0.08310055693158978
Gaia18brb,000-BMR-979,18 46 18.72 +28 58 07.4,Lyr,UG,--,18.8 - <22 G,281.5779999999999,28.96872222222222,ZTF18acbbuxh,0.13173458998450321
Gaia18cju,--,19 21 25.48 +34 14 28.7,Lyr,UG,--,16.9 - 20.8 G,290.35616666666664,34.241305555555556,,
Gaia18cjv,--,19 19 32.44 +35 22 43.8,Lyr,UG,--,15.3 - 21.0 g,289.88516666666663,35.37883333333333,ZTF18abojtmy,0.5923652605293489
Gaia18dbw,000-BMV-760,18 45 24.90 +31 56 54.9,Lyr,UG,--,15.8 - 20.6 G,281.35374999999993,31.948583333333335,ZTF18aanvpoj,0.1326991679992451
Gaia18dny,000-BMW-481,18 17 33.69 +40 03 38.8,Lyr,UG,--,17.1 - 22.1 B G,274.390375,40.06077777777777,,
Gaia18dwk,000-BMX-465,19 03 13.00 +38 31 33.5,Lyr,UG,--,18.8 - 21.8 r G,285.8041666666667,38.52597222222222,ZTF21abvevwh,0.15899676952049335
Gaia19akb,000-BMZ-164,18 42 26.04 +33 47 09.2,Lyr,UG,--,16.6 - 20.3 G,280.60849999999994,33.785888888888884,ZTF18aammafs,0.05912159035457878
Gaia19als,000-BMZ-188,19 20 30.91 +27 43 33.2,Lyr,UG,--,16.7 - 21.0 G,290.1287916666666,27.725888888888885,ZTF18aayupbw,0.1915018665887784
Gaia19asv,000-BMZ-660,19 16 35.41 +26 21 53.1,Lyr,UG,--,16.8 - <21 G,289.1475416666666,26.36475,ZTF19abgluei,0.08779915279989886
Gaia19dhd,000-BNF-718,18 45 16.17 +44 26 19.1,Lyr,UG,--,19.1 - 21.1 G,281.31737499999997,44.43863888888889,ZTF19abhhjcc,0.1623481512933209
Gaia19ezq,000-BNH-658,19 27 36.81 +40 12 27.2,Lyr,UG,--,17.4 - 22.0 r G,291.9033749999999,40.20755555555556,ZTF19acnvejn,0.006147170253011476
Gaia19fit,000-BNJ-197,19 27 03.96 +42 54 24.6,Lyr,UGSU,--,14.9 - 22.5: g,291.76649999999995,42.90683333333333,ZTF19acvfqyj,0.07338083913413715
Gaia20akt,000-BNK-618,18 44 08.14 +36 02 29.0,Lyr,UG,--,18.4 - 21.0 G,281.03391666666664,36.04138888888889,ZTF18abgofjq,0.03394885733931309
Gaia20eio,000-BNR-224,19 00 50.10 +40 50 16.5,Lyr,UG,--,18.2 - 20.3 G,285.20874999999995,40.83791666666667,ZTF19aamvcyx,0.15780397871016358
Gaia21ecw,000-BPC-586,18 27 27.69 +37 41 45.9,Lyr,UG,--,16.3 - <22 r,276.865375,37.69608333333333,ZTF21abwqhhc,0.05975732465810063
Gaia21flq,000-BPF-957,19 14 50.45 +25 58 29.2,Lyr,UG,--,18.4 - 22.9 r G,288.71020833333336,25.974777777777778,,
GEOTS-2022-004,000-BPH-130,19 00 40.63 +33 31 56.5,Lyr,UG,--,15.2 - 21.1 g,285.16929166666665,33.53236111111111,ZTF22aabomdq,0.4566937944057441
KIC 3426313,000-BMB-904,19 03 38.36 +38 32 14.9,Lyr,CV,--,15.9 - ? V,285.9098333333333,38.53747222222222,ZTF19ackwxdf,0.2920067633338082
KIC 9202990,--,18 56 08.07 +45 37 40.1,Lyr,UGZ,0.165940,14.6 - 16.5 V,284.033625,45.627805555555554,ZTF21aaqqoho,0.1548733157143592
KIS J185300.77+452708.4,000-BKS-630,18 53 00.77 +45 27 08.5,Lyr,UG,--,15.4 - 19.9 G,283.2532083333333,45.45236111111112,ZTF18aapgtye,0.3398501309817401
KIS J192254.92+430905.4,--,19 22 54.92 +43 09 05.4,Lyr,UGSU,0.074606,16.693 - ? Kp,290.7288333333333,43.1515,ZTF18abgiuet,0.22544280727214364
KIS J192323.35+390155.1,000-BMB-906,19 23 23.35 +39 01 55.1,Lyr,CV,--,17.8 - ? V,290.84729166666665,39.03197222222222,ZTF18abddiqk,0.025715458134970323
KIS J192454.45+432253.2,--,19 24 54.45 +43 22 53.2,Lyr,CV,--,17.214 - ? Kp,291.22687499999995,43.38144444444445,ZTF18abddgxi,0.2833872155364449
KIS J192604.22+393553.6,000-BKS-631,19 26 04.22 +39 35 53.6,Lyr,UG,--,17.0 - <18 CR,291.51758333333333,39.598222222222226,ZTF18abcommb,0.17373234318329947
KIS J192703.08+421131.7,000-BLK-273,19 27 03.08 +42 11 31.7,Lyr,CV,--,19.4 - ? V,291.76283333333333,42.192138888888884,ZTF19aasrjeg,0.11209108329718787
KLK-51,000-BNZ-706,19 18 52.88 +26 17 35.7,Lyr,UG,--,16.8 - 21.2 r,289.7203333333333,26.29325,ZTF18aasnnsv,0.07129127530823133
